loc_ID	query_ID	symbol	name	Gene_expression	ensembl_gene_id	name.1	H3K27ac	correlation_pearson	correlation_spearman	name.ident
chr10.3978683.3979083	closest_left1	Mthfd1l	DPN3	0.0194195919870523	ENSMUSG00000040675	DPN3_K27ac	227.450282335024	0.832173439164738	0.904761904761905	Mthfd1l_chr10.3978683.3979083
chr10.3978683.3979083	closest_left1	Mthfd1l	E2_8	0.216589896274087	ENSMUSG00000040675	E2_8_K27ac	488.153757081068	0.832173439164738	0.904761904761905	Mthfd1l_chr10.3978683.3979083
chr10.3978683.3979083	closest_left1	Mthfd1l	E2_9	0.391845695454424	ENSMUSG00000040675	E2_9_K27ac	881.581809647024	0.832173439164738	0.904761904761905	Mthfd1l_chr10.3978683.3979083
chr10.24238290.24238690	closest_left1	Moxd1	CDm2	68.6672175705411	ENSMUSG00000020000	CDm2_K27ac	344.023135555866	0.935629804940224	0.898219696434944	Moxd1_chr10.24238290.24238690
chr10.24238290.24238690	closest_left1	Moxd1	CDm9	24.24662599245	ENSMUSG00000020000	CDm9_K27ac	243.041342611543	0.935629804940224	0.898219696434944	Moxd1_chr10.24238290.24238690
chr10.24238290.24238690	closest_left1	Moxd1	HFDm3	0	ENSMUSG00000020000	HFDm3_K27ac	8.66558635690084	0.935629804940224	0.898219696434944	Moxd1_chr10.24238290.24238690
chr10.24238290.24238690	closest_left1	Moxd1	HFDm4	0	ENSMUSG00000020000	HFDm4_K27ac	0	0.935629804940224	0.898219696434944	Moxd1_chr10.24238290.24238690
chr10.24238290.24238690	closest_left1	Moxd1	DPN2	1.47341692518094	ENSMUSG00000020000	DPN2_K27ac	34.1370717219877	0.935629804940224	0.898219696434944	Moxd1_chr10.24238290.24238690
chr10.24238290.24238690	closest_left1	Moxd1	DPN3	34.0410023591924	ENSMUSG00000020000	DPN3_K27ac	197.782854204369	0.935629804940224	0.898219696434944	Moxd1_chr10.24238290.24238690
chr10.24238290.24238690	closest_left1	Moxd1	E2_8	18.5226803361978	ENSMUSG00000020000	E2_8_K27ac	181.638607285979	0.935629804940224	0.898219696434944	Moxd1_chr10.24238290.24238690
chr10.24238290.24238690	closest_left1	Moxd1	E2_9	33.9452160267235	ENSMUSG00000020000	E2_9_K27ac	228.982288220006	0.935629804940224	0.898219696434944	Moxd1_chr10.24238290.24238690
chr10.24246380.24246780	closest_left1	Moxd1	CDm2	68.6672175705411	ENSMUSG00000020000	CDm2_K27ac	1730.86640076545	0.865239168300755	0.778457070243618	Moxd1_chr10.24246380.24246780
chr10.24246380.24246780	closest_left1	Moxd1	CDm9	24.24662599245	ENSMUSG00000020000	CDm9_K27ac	1189.62341383545	0.865239168300755	0.778457070243618	Moxd1_chr10.24246380.24246780
chr10.24246380.24246780	closest_left1	Moxd1	HFDm3	0	ENSMUSG00000020000	HFDm3_K27ac	25.9967590707025	0.865239168300755	0.778457070243618	Moxd1_chr10.24246380.24246780
chr10.24246380.24246780	closest_left1	Moxd1	HFDm4	0	ENSMUSG00000020000	HFDm4_K27ac	8.69361106522816	0.865239168300755	0.778457070243618	Moxd1_chr10.24246380.24246780
chr10.24246380.24246780	closest_left1	Moxd1	DPN2	1.47341692518094	ENSMUSG00000020000	DPN2_K27ac	318.612669405218	0.865239168300755	0.778457070243618	Moxd1_chr10.24246380.24246780
chr10.24246380.24246780	closest_left1	Moxd1	DPN3	34.0410023591924	ENSMUSG00000020000	DPN3_K27ac	553.791991772233	0.865239168300755	0.778457070243618	Moxd1_chr10.24246380.24246780
chr10.24246380.24246780	closest_left1	Moxd1	E2_8	18.5226803361978	ENSMUSG00000020000	E2_8_K27ac	1010.36475302826	0.865239168300755	0.778457070243618	Moxd1_chr10.24246380.24246780
chr10.24246380.24246780	closest_left1	Moxd1	E2_9	33.9452160267235	ENSMUSG00000020000	E2_9_K27ac	778.539779948021	0.865239168300755	0.778457070243618	Moxd1_chr10.24246380.24246780
chr10.24254888.24255288	closest_left1	Moxd1	CDm2	68.6672175705411	ENSMUSG00000020000	CDm2_K27ac	924.56217680639	0.882243008264841	0.802409595481884	Moxd1_chr10.24254888.24255288
chr10.24254888.24255288	closest_left1	Moxd1	CDm9	24.24662599245	ENSMUSG00000020000	CDm9_K27ac	575.624232501023	0.882243008264841	0.802409595481884	Moxd1_chr10.24254888.24255288
chr10.24254888.24255288	closest_left1	Moxd1	HFDm3	0	ENSMUSG00000020000	HFDm3_K27ac	17.3311727138017	0.882243008264841	0.802409595481884	Moxd1_chr10.24254888.24255288
chr10.24254888.24255288	closest_left1	Moxd1	HFDm4	0	ENSMUSG00000020000	HFDm4_K27ac	17.3872221304563	0.882243008264841	0.802409595481884	Moxd1_chr10.24254888.24255288
chr10.24254888.24255288	closest_left1	Moxd1	DPN2	1.47341692518094	ENSMUSG00000020000	DPN2_K27ac	238.959502053914	0.882243008264841	0.802409595481884	Moxd1_chr10.24254888.24255288
chr10.24254888.24255288	closest_left1	Moxd1	DPN3	34.0410023591924	ENSMUSG00000020000	DPN3_K27ac	405.454851118956	0.882243008264841	0.802409595481884	Moxd1_chr10.24254888.24255288
chr10.24254888.24255288	closest_left1	Moxd1	E2_8	18.5226803361978	ENSMUSG00000020000	E2_8_K27ac	465.44893117032	0.882243008264841	0.802409595481884	Moxd1_chr10.24254888.24255288
chr10.24254888.24255288	closest_left1	Moxd1	E2_9	33.9452160267235	ENSMUSG00000020000	E2_9_K27ac	286.227860275008	0.882243008264841	0.802409595481884	Moxd1_chr10.24254888.24255288
chr10.88510848.88511248	closest_left1	Chpt1	CDm2	10.6586898987567	ENSMUSG00000060002	CDm2_K27ac	215.014459722416	0.809535825038038	0.904761904761905	Chpt1_chr10.88510848.88511248
chr10.88510848.88511248	closest_left1	Chpt1	CDm9	10.981694943283	ENSMUSG00000060002	CDm9_K27ac	230.249693000409	0.809535825038038	0.904761904761905	Chpt1_chr10.88510848.88511248
chr10.88510848.88511248	closest_left1	Chpt1	HFDm3	27.9078520594923	ENSMUSG00000060002	HFDm3_K27ac	736.574840336571	0.809535825038038	0.904761904761905	Chpt1_chr10.88510848.88511248
chr10.88510848.88511248	closest_left1	Chpt1	HFDm4	51.6536910853449	ENSMUSG00000060002	HFDm4_K27ac	730.263329479166	0.809535825038038	0.904761904761905	Chpt1_chr10.88510848.88511248
chr10.88510848.88511248	closest_left1	Chpt1	DPN2	27.9040434448838	ENSMUSG00000060002	DPN2_K27ac	477.919004107828	0.809535825038038	0.904761904761905	Chpt1_chr10.88510848.88511248
chr10.88510848.88511248	closest_left1	Chpt1	DPN3	20.3726427583871	ENSMUSG00000060002	DPN3_K27ac	474.678850090486	0.809535825038038	0.904761904761905	Chpt1_chr10.88510848.88511248
chr10.88510848.88511248	closest_left1	Chpt1	E2_8	12.7451109620872	ENSMUSG00000060002	E2_8_K27ac	317.867562750463	0.809535825038038	0.904761904761905	Chpt1_chr10.88510848.88511248
chr10.88510848.88511248	closest_left1	Chpt1	E2_9	14.0296199312437	ENSMUSG00000060002	E2_9_K27ac	515.210148495014	0.809535825038038	0.904761904761905	Chpt1_chr10.88510848.88511248
chr11.81369831.81370231	closest_left1	Tmem98	CDm2	3.60820576041951	ENSMUSG00000035413	CDm2_K27ac	526.78542631992	-0.807685434289733	-0.547619047619048	Tmem98_chr11.81369831.81370231
chr11.81369831.81370231	closest_left1	Tmem98	CDm9	3.34195386964337	ENSMUSG00000035413	CDm9_K27ac	716.332378223496	-0.807685434289733	-0.547619047619048	Tmem98_chr11.81369831.81370231
chr11.81369831.81370231	closest_left1	Tmem98	HFDm3	11.6407292410951	ENSMUSG00000035413	HFDm3_K27ac	95.3214499259092	-0.807685434289733	-0.547619047619048	Tmem98_chr11.81369831.81370231
chr11.81369831.81370231	closest_left1	Tmem98	HFDm4	7.80254987623259	ENSMUSG00000035413	HFDm4_K27ac	260.808331956845	-0.807685434289733	-0.547619047619048	Tmem98_chr11.81369831.81370231
chr11.81369831.81370231	closest_left1	Tmem98	DPN2	3.56441532586368	ENSMUSG00000035413	DPN2_K27ac	364.128765034535	-0.807685434289733	-0.547619047619048	Tmem98_chr11.81369831.81370231
chr11.81369831.81370231	closest_left1	Tmem98	DPN3	3.42815853035364	ENSMUSG00000035413	DPN3_K27ac	623.015990743762	-0.807685434289733	-0.547619047619048	Tmem98_chr11.81369831.81370231
chr11.81369831.81370231	closest_left1	Tmem98	E2_8	2.87578093208991	ENSMUSG00000035413	E2_8_K27ac	601.677886634804	-0.807685434289733	-0.547619047619048	Tmem98_chr11.81369831.81370231
chr11.81369831.81370231	closest_left1	Tmem98	E2_9	4.3277393435298	ENSMUSG00000035413	E2_9_K27ac	801.438008770022	-0.807685434289733	-0.547619047619048	Tmem98_chr11.81369831.81370231
chr11.120510177.120510577	closest_left1	Slc25a10	CDm2	59.4270645233124	ENSMUSG00000025792	CDm2_K27ac	999.817237709236	0.759146165904394	0.380952380952381	Slc25a10_chr11.120510177.120510577
chr11.120510177.120510577	closest_left1	Slc25a10	CDm9	58.2795121504162	ENSMUSG00000025792	CDm9_K27ac	984.957020057307	0.759146165904394	0.380952380952381	Slc25a10_chr11.120510177.120510577
chr11.120510177.120510577	closest_left1	Slc25a10	HFDm3	230.678237998507	ENSMUSG00000025792	HFDm3_K27ac	1429.82174888864	0.759146165904394	0.380952380952381	Slc25a10_chr11.120510177.120510577
chr11.120510177.120510577	closest_left1	Slc25a10	HFDm4	135.76394717607	ENSMUSG00000025792	HFDm4_K27ac	1347.50971511037	0.759146165904394	0.380952380952381	Slc25a10_chr11.120510177.120510577
chr11.120510177.120510577	closest_left1	Slc25a10	DPN2	49.498530358246	ENSMUSG00000025792	DPN2_K27ac	921.700936493668	0.759146165904394	0.380952380952381	Slc25a10_chr11.120510177.120510577
chr11.120510177.120510577	closest_left1	Slc25a10	DPN3	42.3525001145928	ENSMUSG00000025792	DPN3_K27ac	1008.69255644228	0.759146165904394	0.380952380952381	Slc25a10_chr11.120510177.120510577
chr11.120510177.120510577	closest_left1	Slc25a10	E2_8	64.409112593635	ENSMUSG00000025792	E2_8_K27ac	544.915821857936	0.759146165904394	0.380952380952381	Slc25a10_chr11.120510177.120510577
chr11.120510177.120510577	closest_left1	Slc25a10	E2_9	68.5074433580776	ENSMUSG00000025792	E2_9_K27ac	927.378267291025	0.759146165904394	0.380952380952381	Slc25a10_chr11.120510177.120510577
chr12.57650426.57650826	closest_left1	Foxa1	CDm2	12.66964002287	ENSMUSG00000035451	CDm2_K27ac	1204.08097444553	0.960848138894565	0.690476190476191	Foxa1_chr12.57650426.57650826
chr12.57650426.57650826	closest_left1	Foxa1	CDm9	9.26108538306273	ENSMUSG00000035451	CDm9_K27ac	754.707327056897	0.960848138894565	0.690476190476191	Foxa1_chr12.57650426.57650826
chr12.57650426.57650826	closest_left1	Foxa1	HFDm3	5.96572194699467	ENSMUSG00000035451	HFDm3_K27ac	121.318208996612	0.960848138894565	0.690476190476191	Foxa1_chr12.57650426.57650826
chr12.57650426.57650826	closest_left1	Foxa1	HFDm4	5.78216507828028	ENSMUSG00000035451	HFDm4_K27ac	113.016943847966	0.960848138894565	0.690476190476191	Foxa1_chr12.57650426.57650826
chr12.57650426.57650826	closest_left1	Foxa1	DPN2	5.41521554902602	ENSMUSG00000035451	DPN2_K27ac	318.612669405218	0.960848138894565	0.690476190476191	Foxa1_chr12.57650426.57650826
chr12.57650426.57650826	closest_left1	Foxa1	DPN3	5.95399904009399	ENSMUSG00000035451	DPN3_K27ac	425.233136539393	0.960848138894565	0.690476190476191	Foxa1_chr12.57650426.57650826
chr12.57650426.57650826	closest_left1	Foxa1	E2_8	12.5112618672302	ENSMUSG00000035451	E2_8_K27ac	1294.1750769126	0.960848138894565	0.690476190476191	Foxa1_chr12.57650426.57650826
chr12.57650426.57650826	closest_left1	Foxa1	E2_9	5.39754588112929	ENSMUSG00000035451	E2_9_K27ac	377.82077556301	0.960848138894565	0.690476190476191	Foxa1_chr12.57650426.57650826
chr12.57898148.57898548	closest_left1	Foxa1	CDm2	12.66964002287	ENSMUSG00000035451	CDm2_K27ac	172.011567777933	-0.895416028420205	-0.761904761904762	Foxa1_chr12.57898148.57898548
chr12.57898148.57898548	closest_left1	Foxa1	CDm9	9.26108538306273	ENSMUSG00000035451	CDm9_K27ac	243.041342611543	-0.895416028420205	-0.761904761904762	Foxa1_chr12.57898148.57898548
chr12.57898148.57898548	closest_left1	Foxa1	HFDm3	5.96572194699467	ENSMUSG00000035451	HFDm3_K27ac	372.620213346736	-0.895416028420205	-0.761904761904762	Foxa1_chr12.57898148.57898548
chr12.57898148.57898548	closest_left1	Foxa1	HFDm4	5.78216507828028	ENSMUSG00000035451	HFDm4_K27ac	460.761386457093	-0.895416028420205	-0.761904761904762	Foxa1_chr12.57898148.57898548
chr12.57898148.57898548	closest_left1	Foxa1	DPN2	5.41521554902602	ENSMUSG00000035451	DPN2_K27ac	375.507788941865	-0.895416028420205	-0.761904761904762	Foxa1_chr12.57898148.57898548
chr12.57898148.57898548	closest_left1	Foxa1	DPN3	5.95399904009399	ENSMUSG00000035451	DPN3_K27ac	296.674281306554	-0.895416028420205	-0.761904761904762	Foxa1_chr12.57898148.57898548
chr12.57898148.57898548	closest_left1	Foxa1	E2_8	12.5112618672302	ENSMUSG00000035451	E2_8_K27ac	147.581368419858	-0.895416028420205	-0.761904761904762	Foxa1_chr12.57898148.57898548
chr12.57898148.57898548	closest_left1	Foxa1	E2_9	5.39754588112929	ENSMUSG00000035451	E2_9_K27ac	332.024317919009	-0.895416028420205	-0.761904761904762	Foxa1_chr12.57898148.57898548
chr12.83998889.83999289	closest_left1	Acot2	CDm2	1.08358028707848	ENSMUSG00000021226	CDm2_K27ac	139.759398819571	0.986762204424972	0.619047619047619	Acot2_chr12.83998889.83999289
chr12.83998889.83999289	closest_left1	Acot2	CDm9	1.44967648314714	ENSMUSG00000021226	CDm9_K27ac	230.249693000409	0.986762204424972	0.619047619047619	Acot2_chr12.83998889.83999289
chr12.83998889.83999289	closest_left1	Acot2	HFDm3	21.449888020628	ENSMUSG00000021226	HFDm3_K27ac	571.928699555455	0.986762204424972	0.619047619047619	Acot2_chr12.83998889.83999289
chr12.83998889.83999289	closest_left1	Acot2	HFDm4	19.3974485974041	ENSMUSG00000021226	HFDm4_K27ac	547.697497109374	0.986762204424972	0.619047619047619	Acot2_chr12.83998889.83999289
chr12.83998889.83999289	closest_left1	Acot2	DPN2	3.57618953151841	ENSMUSG00000021226	DPN2_K27ac	227.580478146585	0.986762204424972	0.619047619047619	Acot2_chr12.83998889.83999289
chr12.83998889.83999289	closest_left1	Acot2	DPN3	4.19648009084505	ENSMUSG00000021226	DPN3_K27ac	197.782854204369	0.986762204424972	0.619047619047619	Acot2_chr12.83998889.83999289
chr12.83998889.83999289	closest_left1	Acot2	E2_8	3.01334364392258	ENSMUSG00000021226	E2_8_K27ac	204.343433196726	0.986762204424972	0.619047619047619	Acot2_chr12.83998889.83999289
chr12.83998889.83999289	closest_left1	Acot2	E2_9	4.00957832756126	ENSMUSG00000021226	E2_9_K27ac	228.982288220006	0.986762204424972	0.619047619047619	Acot2_chr12.83998889.83999289
chr12.104090048.104090448	closest_left1	Serpina4-ps1	CDm2	273.197905400036	ENSMUSG00000092075	CDm2_K27ac	580.539041250524	0.816020643732918	0.785714285714286	Serpina4-ps1_chr12.104090048.104090448
chr12.104090048.104090448	closest_left1	Serpina4-ps1	CDm9	362.20188654855	ENSMUSG00000092075	CDm9_K27ac	370.957838722882	0.816020643732918	0.785714285714286	Serpina4-ps1_chr12.104090048.104090448
chr12.104090048.104090448	closest_left1	Serpina4-ps1	HFDm3	21.3951405319572	ENSMUSG00000092075	HFDm3_K27ac	112.652622639711	0.816020643732918	0.785714285714286	Serpina4-ps1_chr12.104090048.104090448
chr12.104090048.104090448	closest_left1	Serpina4-ps1	HFDm4	9.90020508771393	ENSMUSG00000092075	HFDm4_K27ac	78.2424995870535	0.816020643732918	0.785714285714286	Serpina4-ps1_chr12.104090048.104090448
chr12.104090048.104090448	closest_left1	Serpina4-ps1	DPN2	77.8906142800644	ENSMUSG00000092075	DPN2_K27ac	56.8951195366461	0.816020643732918	0.785714285714286	Serpina4-ps1_chr12.104090048.104090448
chr12.104090048.104090448	closest_left1	Serpina4-ps1	DPN3	68.0575218340643	ENSMUSG00000092075	DPN3_K27ac	217.561139624806	0.816020643732918	0.785714285714286	Serpina4-ps1_chr12.104090048.104090448
chr12.104090048.104090448	closest_left1	Serpina4-ps1	E2_8	211.802779003507	ENSMUSG00000092075	E2_8_K27ac	442.744105259573	0.816020643732918	0.785714285714286	Serpina4-ps1_chr12.104090048.104090448
chr12.104090048.104090448	closest_left1	Serpina4-ps1	E2_9	80.2077996618632	ENSMUSG00000092075	E2_9_K27ac	251.880517042007	0.816020643732918	0.785714285714286	Serpina4-ps1_chr12.104090048.104090448
chr13.16575631.16576031	closest_left1	Inhba	CDm2	4.36222824625077	ENSMUSG00000041324	CDm2_K27ac	440.779642430953	0.796858280319739	0.904761904761905	Inhba_chr13.16575631.16576031
chr13.16575631.16576031	closest_left1	Inhba	CDm9	4.27027438898875	ENSMUSG00000041324	CDm9_K27ac	127.916496111339	0.796858280319739	0.904761904761905	Inhba_chr13.16575631.16576031
chr13.16575631.16576031	closest_left1	Inhba	HFDm3	1.48742651413993	ENSMUSG00000041324	HFDm3_K27ac	8.66558635690084	0.796858280319739	0.904761904761905	Inhba_chr13.16575631.16576031
chr13.16575631.16576031	closest_left1	Inhba	HFDm4	1.99398496837055	ENSMUSG00000041324	HFDm4_K27ac	17.3872221304563	0.796858280319739	0.904761904761905	Inhba_chr13.16575631.16576031
chr13.16575631.16576031	closest_left1	Inhba	DPN2	2.50137717488741	ENSMUSG00000041324	DPN2_K27ac	22.7580478146585	0.796858280319739	0.904761904761905	Inhba_chr13.16575631.16576031
chr13.16575631.16576031	closest_left1	Inhba	DPN3	2.74955894434518	ENSMUSG00000041324	DPN3_K27ac	29.6674281306554	0.796858280319739	0.904761904761905	Inhba_chr13.16575631.16576031
chr13.16575631.16576031	closest_left1	Inhba	E2_8	3.39066191210298	ENSMUSG00000041324	E2_8_K27ac	181.638607285979	0.796858280319739	0.904761904761905	Inhba_chr13.16575631.16576031
chr13.16575631.16576031	closest_left1	Inhba	E2_9	2.39326350582085	ENSMUSG00000041324	E2_9_K27ac	34.3473432330009	0.796858280319739	0.904761904761905	Inhba_chr13.16575631.16576031
chr13.16759339.16759739	closest_left1	Inhba	CDm2	4.36222824625077	ENSMUSG00000041324	CDm2_K27ac	784.80277798682	0.886192368407748	0.833333333333333	Inhba_chr13.16759339.16759739
chr13.16759339.16759739	closest_left1	Inhba	CDm9	4.27027438898875	ENSMUSG00000041324	CDm9_K27ac	767.498976668031	0.886192368407748	0.833333333333333	Inhba_chr13.16759339.16759739
chr13.16759339.16759739	closest_left1	Inhba	HFDm3	1.48742651413993	ENSMUSG00000041324	HFDm3_K27ac	268.633177063926	0.886192368407748	0.833333333333333	Inhba_chr13.16759339.16759739
chr13.16759339.16759739	closest_left1	Inhba	HFDm4	1.99398496837055	ENSMUSG00000041324	HFDm4_K27ac	182.565832369791	0.886192368407748	0.833333333333333	Inhba_chr13.16759339.16759739
chr13.16759339.16759739	closest_left1	Inhba	DPN2	2.50137717488741	ENSMUSG00000041324	DPN2_K27ac	455.160956293169	0.886192368407748	0.833333333333333	Inhba_chr13.16759339.16759739
chr13.16759339.16759739	closest_left1	Inhba	DPN3	2.74955894434518	ENSMUSG00000041324	DPN3_K27ac	484.567992800704	0.886192368407748	0.833333333333333	Inhba_chr13.16759339.16759739
chr13.16759339.16759739	closest_left1	Inhba	E2_8	3.39066191210298	ENSMUSG00000041324	E2_8_K27ac	522.210995947189	0.886192368407748	0.833333333333333	Inhba_chr13.16759339.16759739
chr13.16759339.16759739	closest_left1	Inhba	E2_9	2.39326350582085	ENSMUSG00000041324	E2_9_K27ac	606.803063783016	0.886192368407748	0.833333333333333	Inhba_chr13.16759339.16759739
chr13.97253555.97253955	closest_left1	Enc1	CDm2	1.45915217523534	ENSMUSG00000041773	CDm2_K27ac	107.507229861208	0.897384249688703	0.380952380952381	Enc1_chr13.97253555.97253955
chr13.97253555.97253955	closest_left1	Enc1	CDm9	0.840059519999766	ENSMUSG00000041773	CDm9_K27ac	115.124846500205	0.897384249688703	0.380952380952381	Enc1_chr13.97253555.97253955
chr13.97253555.97253955	closest_left1	Enc1	HFDm3	3.30477656384552	ENSMUSG00000041773	HFDm3_K27ac	389.951386060538	0.897384249688703	0.380952380952381	Enc1_chr13.97253555.97253955
chr13.97253555.97253955	closest_left1	Enc1	HFDm4	3.87647079590274	ENSMUSG00000041773	HFDm4_K27ac	391.212497935267	0.897384249688703	0.380952380952381	Enc1_chr13.97253555.97253955
chr13.97253555.97253955	closest_left1	Enc1	DPN2	1.28728434710515	ENSMUSG00000041773	DPN2_K27ac	125.169262980622	0.897384249688703	0.380952380952381	Enc1_chr13.97253555.97253955
chr13.97253555.97253955	closest_left1	Enc1	DPN3	0.709079528824256	ENSMUSG00000041773	DPN3_K27ac	217.561139624806	0.897384249688703	0.380952380952381	Enc1_chr13.97253555.97253955
chr13.97253555.97253955	closest_left1	Enc1	E2_8	0.7435323404216	ENSMUSG00000041773	E2_8_K27ac	113.524129553737	0.897384249688703	0.380952380952381	Enc1_chr13.97253555.97253955
chr13.97253555.97253955	closest_left1	Enc1	E2_9	1.00276211431926	ENSMUSG00000041773	E2_9_K27ac	160.287601754004	0.897384249688703	0.380952380952381	Enc1_chr13.97253555.97253955
chr13.97260499.97260899	closest_left1	Enc1	CDm2	1.45915217523534	ENSMUSG00000041773	CDm2_K27ac	32.2521689583624	0.879850258528527	0.5	Enc1_chr13.97260499.97260899
chr13.97260499.97260899	closest_left1	Enc1	CDm9	0.840059519999766	ENSMUSG00000041773	CDm9_K27ac	12.7916496111339	0.879850258528527	0.5	Enc1_chr13.97260499.97260899
chr13.97260499.97260899	closest_left1	Enc1	HFDm3	3.30477656384552	ENSMUSG00000041773	HFDm3_K27ac	259.967590707025	0.879850258528527	0.5	Enc1_chr13.97260499.97260899
chr13.97260499.97260899	closest_left1	Enc1	HFDm4	3.87647079590274	ENSMUSG00000041773	HFDm4_K27ac	199.953054500248	0.879850258528527	0.5	Enc1_chr13.97260499.97260899
chr13.97260499.97260899	closest_left1	Enc1	DPN2	1.28728434710515	ENSMUSG00000041773	DPN2_K27ac	113.790239073292	0.879850258528527	0.5	Enc1_chr13.97260499.97260899
chr13.97260499.97260899	closest_left1	Enc1	DPN3	0.709079528824256	ENSMUSG00000041773	DPN3_K27ac	49.4457135510923	0.879850258528527	0.5	Enc1_chr13.97260499.97260899
chr13.97260499.97260899	closest_left1	Enc1	E2_8	0.7435323404216	ENSMUSG00000041773	E2_8_K27ac	79.4668906876156	0.879850258528527	0.5	Enc1_chr13.97260499.97260899
chr13.97260499.97260899	closest_left1	Enc1	E2_9	1.00276211431926	ENSMUSG00000041773	E2_9_K27ac	34.3473432330009	0.879850258528527	0.5	Enc1_chr13.97260499.97260899
chr15.91268840.91269240	closest_left1	Abcd2	CDm2	2.42020945192361	ENSMUSG00000055782	CDm2_K27ac	53.7536149306041	0.81129987615834	0.380952380952381	Abcd2_chr15.91268840.91269240
chr15.91268840.91269240	closest_left1	Abcd2	CDm9	3.95813715281077	ENSMUSG00000055782	CDm9_K27ac	63.9582480556693	0.81129987615834	0.380952380952381	Abcd2_chr15.91268840.91269240
