ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006749	glutathione metabolic process	4/100	67/11520	0.00269595033634452	0.12895629108848	0.114932619602056	Gstk1/Nat8f7/Nat8f3/Gstt2	4
GO:0050878	regulation of body fluid levels	7/100	217/11520	0.00278050476231288	0.130286508862661	0.116118179547502	Adora1/P2ry1/Cd36/Serpine1/Traf3ip2/Wnk4/Aqp4	7
GO:0003014	renal system process	4/100	69/11520	0.003000870567214	0.137799976446467	0.122814576477137	Adora1/Avpr1a/Wnk4/Aqp4	4
GO:1900227	positive regulation of NLRP3 inflammasome complex assembly	2/100	10/11520	0.00320820362584436	0.144432069116444	0.128725445792393	Cd36/1810058I24Rik	2
GO:0010469	regulation of signaling receptor activity	4/100	71/11520	0.00332857557447893	0.14675625236859	0.130796879976407	Adora1/P2ry1/Serpine1/Ppara	4
GO:0045429	positive regulation of nitric oxide biosynthetic process	3/100	35/11520	0.00339591719724591	0.14675625236859	0.130796879976407	Tlr5/Cd36/Raet1a	3
GO:0032652	regulation of interleukin-1 production	4/100	72/11520	0.00350122333895702	0.14675625236859	0.130796879976407	Cd36/1810058I24Rik/Serpinb1a/Aqp4	4
GO:0002534	cytokine production involved in inflammatory response	3/100	36/11520	0.00368150969303191	0.14675625236859	0.130796879976407	Traf3ip2/Ppara/Abcd1	3
GO:1904407	positive regulation of nitric oxide metabolic process	3/100	36/11520	0.00368150969303191	0.14675625236859	0.130796879976407	Tlr5/Cd36/Raet1a	3
GO:0006639	acylglycerol metabolic process	5/100	119/11520	0.00372989696104805	0.14675625236859	0.130796879976407	Mogat1/Cd36/Gpat3/Pnpla5/Lpin2	5
GO:0050877	nervous system process	11/100	498/11520	0.00386287166249734	0.14675625236859	0.130796879976407	Adora1/Fam107b/Fabp5/Cyp7b1/P2ry1/Cd36/Acpp/Avpr1a/Sema5b/Ttbk1/Aqp4	11
GO:0006638	neutral lipid metabolic process	5/100	120/11520	0.00386574665026799	0.14675625236859	0.130796879976407	Mogat1/Cd36/Gpat3/Pnpla5/Lpin2	5
GO:0007620	copulation	2/100	11/11520	0.00389901193139547	0.14675625236859	0.130796879976407	P2ry1/Avpr1a	2
GO:0035813	regulation of renal sodium excretion	2/100	11/11520	0.00389901193139547	0.14675625236859	0.130796879976407	Adora1/Avpr1a	2
GO:0008206	bile acid metabolic process	3/100	37/11520	0.00398134758253174	0.147438291120853	0.131404748734155	Cyp7b1/Acaa1b/Acaa1a	3
GO:0015718	monocarboxylic acid transport	4/100	75/11520	0.00405553212635309	0.147801615271535	0.131728562299589	Cd36/Slc5a6/Slco1a1/Slc16a5	4
GO:0019432	triglyceride biosynthetic process	3/100	38/11520	0.00429564152205541	0.154106139603738	0.137347485507824	Mogat1/Gpat3/Lpin2	3
GO:0032612	interleukin-1 production	4/100	77/11520	0.00445634495391576	0.154811312360756	0.137975972505644	Cd36/1810058I24Rik/Serpinb1a/Aqp4	4
GO:0046942	carboxylic acid transport	6/100	179/11520	0.00462149196575789	0.154811312360756	0.137975972505644	Adora1/Cd36/Slc5a6/Slco1a1/Avpr1a/Slc16a5	6
GO:0045923	positive regulation of fatty acid metabolic process	3/100	39/11520	0.00462459357032452	0.154811312360756	0.137975972505644	Avpr1a/Ppara/Abcd1	3
GO:0044062	regulation of excretion	2/100	12/11520	0.00465243055439555	0.154811312360756	0.137975972505644	Adora1/Avpr1a	2
GO:0090136	epithelial cell-cell adhesion	2/100	12/11520	0.00465243055439555	0.154811312360756	0.137975972505644	Ihh/Serpinb8	2
GO:1903426	regulation of reactive oxygen species biosynthetic process	3/100	40/11520	0.00496839735091224	0.162963433109921	0.145241570679299	Cd36/Ppara/Abcd1	3
GO:0052548	regulation of endopeptidase activity	7/100	242/11520	0.00505840474891301	0.163578835260624	0.145790049397878	Serpinb8/Serpine1/Serpina6/Serpina9/Serpina3k/Serpinb1a/Ttbk1	7
GO:0002327	immature B cell differentiation	2/100	13/11520	0.00546734253547726	0.169635384614268	0.151187964281192	Traf3ip2/Syvn1	2
GO:0035812	renal sodium excretion	2/100	13/11520	0.00546734253547726	0.169635384614268	0.151187964281192	Adora1/Avpr1a	2
GO:0070254	mucus secretion	2/100	13/11520	0.00546734253547726	0.169635384614268	0.151187964281192	Adora1/Traf3ip2	2
GO:0042304	regulation of fatty acid biosynthetic process	3/100	43/11520	0.00609073214018472	0.179586008583184	0.160056482984462	Fabp5/Avpr1a/Abcd1	3
GO:0010889	regulation of sequestering of triglyceride	2/100	14/11520	0.00634264525192593	0.179586008583184	0.160056482984462	Fitm1/Ppara	2
GO:0014048	regulation of glutamate secretion	2/100	14/11520	0.00634264525192593	0.179586008583184	0.160056482984462	Adora1/Avpr1a	2
GO:0055089	fatty acid homeostasis	2/100	14/11520	0.00634264525192593	0.179586008583184	0.160056482984462	Adora1/Abcd1	2
GO:0070293	renal absorption	2/100	14/11520	0.00634264525192593	0.179586008583184	0.160056482984462	Wnk4/Aqp4	2
GO:1902001	fatty acid transmembrane transport	2/100	14/11520	0.00634264525192593	0.179586008583184	0.160056482984462	Cd36/Abcd1	2
GO:0046460	neutral lipid biosynthetic process	3/100	44/11520	0.00649571593627219	0.179586008583184	0.160056482984462	Mogat1/Gpat3/Lpin2	3
GO:0046463	acylglycerol biosynthetic process	3/100	44/11520	0.00649571593627219	0.179586008583184	0.160056482984462	Mogat1/Gpat3/Lpin2	3
GO:0097237	cellular response to toxic substance	3/100	44/11520	0.00649571593627219	0.179586008583184	0.160056482984462	Abtb2/Cd36/Aldh1a1	3
GO:0062013	positive regulation of small molecule metabolic process	5/100	137/11520	0.00675320110795196	0.179586008583184	0.160056482984462	P2ry1/Cd36/Avpr1a/Ppara/Abcd1	5
GO:0019217	regulation of fatty acid metabolic process	4/100	88/11520	0.0071433695828038	0.179586008583184	0.160056482984462	Fabp5/Avpr1a/Ppara/Abcd1	4
GO:0003085	negative regulation of systemic arterial blood pressure	2/100	15/11520	0.0072772502570032	0.179586008583184	0.160056482984462	Adora1/Cd36	2
GO:0009698	phenylpropanoid metabolic process	2/100	15/11520	0.0072772502570032	0.179586008583184	0.160056482984462	Cyp2a5/Cyp2a22	2
GO:0009804	coumarin metabolic process	2/100	15/11520	0.0072772502570032	0.179586008583184	0.160056482984462	Cyp2a5/Cyp2a22	2
GO:0023019	signal transduction involved in regulation of gene expression	2/100	15/11520	0.0072772502570032	0.179586008583184	0.160056482984462	P2ry1/Traf3ip2	2
GO:0042755	eating behavior	2/100	15/11520	0.0072772502570032	0.179586008583184	0.160056482984462	P2ry1/Cd36	2
GO:0044546	NLRP3 inflammasome complex assembly	2/100	15/11520	0.0072772502570032	0.179586008583184	0.160056482984462	Cd36/1810058I24Rik	2
GO:0051953	negative regulation of amine transport	2/100	15/11520	0.0072772502570032	0.179586008583184	0.160056482984462	Adora1/P2ry1	2
GO:1900225	regulation of NLRP3 inflammasome complex assembly	2/100	15/11520	0.0072772502570032	0.179586008583184	0.160056482984462	Cd36/1810058I24Rik	2
GO:0010676	positive regulation of cellular carbohydrate metabolic process	3/100	46/11520	0.00735292635385647	0.179586008583184	0.160056482984462	P2ry1/Cd36/Ppara	3
GO:0031644	regulation of nervous system process	4/100	89/11520	0.0074306057558373	0.179586008583184	0.160056482984462	Adora1/Fabp5/Acpp/Avpr1a	4
GO:1903409	reactive oxygen species biosynthetic process	3/100	47/11520	0.00780543819901511	0.18629175956839	0.166033000458899	Cd36/Ppara/Abcd1	3
GO:0001817	regulation of cytokine production	10/100	473/11520	0.00787034001660882	0.18629175956839	0.166033000458899	Tlr5/Cd36/Crlf2/Serpine1/1810058I24Rik/Raet1a/Serpinb1a/Ppara/Aqp4/Abcd1	10
GO:0003084	positive regulation of systemic arterial blood pressure	2/100	16/11520	0.00827008312093656	0.188091634965354	0.167637143944915	Adora1/Avpr1a	2
GO:0030730	sequestering of triglyceride	2/100	16/11520	0.00827008312093656	0.188091634965354	0.167637143944915	Fitm1/Ppara	2
GO:0140632	inflammasome complex assembly	2/100	16/11520	0.00827008312093656	0.188091634965354	0.167637143944915	Cd36/1810058I24Rik	2
GO:0010883	regulation of lipid storage	3/100	48/11520	0.00827406582382438	0.188091634965354	0.167637143944915	Cd36/Fitm1/Ppara	3
GO:0014070	response to organic cyclic compound	10/100	483/11520	0.00905266522244644	0.198138066630458	0.176591051498996	Adora1/Cyp7b1/P2ry1/Hsd3b5/Cd36/Slco1a1/Cyp2a5/Raet1a/Inhba/Ugt3a1	10
GO:0045834	positive regulation of lipid metabolic process	5/100	148/11520	0.00927548091863924	0.198138066630458	0.176591051498996	Adora1/Cd36/Avpr1a/Ppara/Abcd1	5
GO:0009062	fatty acid catabolic process	4/100	95/11520	0.0093147589139524	0.198138066630458	0.176591051498996	Acaa1b/Acaa1a/Lpin2/Abcd1	4
GO:0010743	regulation of macrophage derived foam cell differentiation	2/100	17/11520	0.00932008327355814	0.198138066630458	0.176591051498996	Cd36/Ppara	2
GO:0035929	steroid hormone secretion	2/100	17/11520	0.00932008327355814	0.198138066630458	0.176591051498996	Wnk4/Inhba	2
GO:0098856	intestinal lipid absorption	2/100	17/11520	0.00932008327355814	0.198138066630458	0.176591051498996	Fabp2/Cd36	2
GO:1900016	negative regulation of cytokine production involved in inflammatory response	2/100	17/11520	0.00932008327355814	0.198138066630458	0.176591051498996	Ppara/Abcd1	2
GO:0051952	regulation of amine transport	3/100	51/11520	0.00977785518838863	0.204603111421644	0.18235303897106	Adora1/P2ry1/Avpr1a	3
GO:0002274	myeloid leukocyte activation	5/100	151/11520	0.0100626740142627	0.204603111421644	0.18235303897106	Crlf2/Raet1a/Traf3ip2/Wnk4/Ttbk1	5
GO:0052547	regulation of peptidase activity	7/100	276/11520	0.0101219478800488	0.204603111421644	0.18235303897106	Serpinb8/Serpine1/Serpina6/Serpina9/Serpina3k/Serpinb1a/Ttbk1	7
GO:0019369	arachidonic acid metabolic process	3/100	52/11520	0.0103121236122715	0.204603111421644	0.18235303897106	Cyp2a5/Cyp2a22/Cyp2c38	3
GO:0050886	endocrine process	3/100	52/11520	0.0103121236122715	0.204603111421644	0.18235303897106	Avpr1a/Wnk4/Inhba	3
GO:0042742	defense response to bacterium	5/100	152/11520	0.010334972878371	0.204603111421644	0.18235303897106	Tlr5/Il22ra1/Cd36/Serpine1/Raet1a	5
GO:0043032	positive regulation of macrophage activation	2/100	18/11520	0.0104262038485768	0.204603111421644	0.18235303897106	Raet1a/Ttbk1	2
GO:0046321	positive regulation of fatty acid oxidation	2/100	18/11520	0.0104262038485768	0.204603111421644	0.18235303897106	Ppara/Abcd1	2
GO:0097254	renal tubular secretion	2/100	18/11520	0.0104262038485768	0.204603111421644	0.18235303897106	Adora1/Avpr1a	2
GO:0015711	organic anion transport	6/100	216/11520	0.0112196907082644	0.218071285833253	0.194356583376052	Adora1/Cd36/Slc5a6/Slco1a1/Avpr1a/Slc16a5	6
GO:0015837	amine transport	3/100	54/11520	0.0114307646645876	0.218071285833253	0.194356583376052	Adora1/P2ry1/Avpr1a	3
GO:0032691	negative regulation of interleukin-1 beta production	2/100	19/11520	0.0115874115294673	0.218071285833253	0.194356583376052	Serpinb1a/Aqp4	2
GO:0048566	embryonic digestive tract development	2/100	19/11520	0.0115874115294673	0.218071285833253	0.194356583376052	Ihh/Pkdcc	2
GO:0048596	embryonic camera-type eye morphogenesis	2/100	19/11520	0.0115874115294673	0.218071285833253	0.194356583376052	Ihh/Aldh1a1	2
GO:0045428	regulation of nitric oxide biosynthetic process	3/100	55/11520	0.012015313652506	0.224285854846779	0.199895333679689	Tlr5/Cd36/Raet1a	3
GO:0006820	anion transport	7/100	286/11520	0.0121441520176565	0.22441486416409	0.200010313559046	Adora1/Cd36/Slc5a6/Slco1a1/Avpr1a/Wnk4/Slc16a5	7
GO:0098739	import across plasma membrane	4/100	104/11520	0.0126842561499757	0.22441486416409	0.200010313559046	Cd36/Slc5a6/Wnk4/Nalf2	4
GO:0010885	regulation of cholesterol storage	2/100	20/11520	0.0128026863969604	0.22441486416409	0.200010313559046	Cd36/Ppara	2
GO:0043268	positive regulation of potassium ion transport	2/100	20/11520	0.0128026863969604	0.22441486416409	0.200010313559046	Adora1/Wnk4	2
GO:0048841	regulation of axon extension involved in axon guidance	2/100	20/11520	0.0128026863969604	0.22441486416409	0.200010313559046	Megf8/Sema5b	2
GO:0090075	relaxation of muscle	2/100	20/11520	0.0128026863969604	0.22441486416409	0.200010313559046	Adora1/P2ry1	2
GO:0098801	regulation of renal system process	2/100	20/11520	0.0128026863969604	0.22441486416409	0.200010313559046	Adora1/Avpr1a	2
GO:0006869	lipid transport	7/100	289/11520	0.0128041581905469	0.22441486416409	0.200010313559046	Fabp5/Fabp2/Cd36/Slco1a1/Wnk4/Inhba/Abcd1	7
GO:0051346	negative regulation of hydrolase activity	6/100	223/11520	0.0129764468299259	0.225711529708407	0.201165969995023	Serpinb8/Serpine1/Serpina6/Serpina9/Serpina3k/Serpinb1a	6
GO:0003073	regulation of systemic arterial blood pressure	3/100	57/11520	0.0132352632148651	0.225923538479447	0.201354923346802	Adora1/Cd36/Avpr1a	3
GO:0080164	regulation of nitric oxide metabolic process	3/100	57/11520	0.0132352632148651	0.225923538479447	0.201354923346802	Tlr5/Cd36/Raet1a	3
GO:0045861	negative regulation of proteolysis	6/100	226/11520	0.0137855060863339	0.225923538479447	0.201354923346802	Serpinb8/Serpine1/Serpina6/Serpina9/Serpina3k/Serpinb1a	6
GO:0001516	prostaglandin biosynthetic process	2/100	21/11520	0.0140710217781188	0.225923538479447	0.201354923346802	Fabp5/Avpr1a	2
GO:0007588	excretion	2/100	21/11520	0.0140710217781188	0.225923538479447	0.201354923346802	Adora1/Avpr1a	2
GO:0010742	macrophage derived foam cell differentiation	2/100	21/11520	0.0140710217781188	0.225923538479447	0.201354923346802	Cd36/Ppara	2
GO:0014047	glutamate secretion	2/100	21/11520	0.0140710217781188	0.225923538479447	0.201354923346802	Adora1/Avpr1a	2
GO:0030194	positive regulation of blood coagulation	2/100	21/11520	0.0140710217781188	0.225923538479447	0.201354923346802	Cd36/Serpine1	2
GO:0046457	prostanoid biosynthetic process	2/100	21/11520	0.0140710217781188	0.225923538479447	0.201354923346802	Fabp5/Avpr1a	2
GO:0048048	embryonic eye morphogenesis	2/100	21/11520	0.0140710217781188	0.225923538479447	0.201354923346802	Ihh/Aldh1a1	2
GO:1900048	positive regulation of hemostasis	2/100	21/11520	0.0140710217781188	0.225923538479447	0.201354923346802	Cd36/Serpine1	2
GO:0072330	monocarboxylic acid biosynthetic process	5/100	167/11520	0.0150452685746813	0.232491511359688	0.207208645737774	Fabp5/Cyp7b1/Avpr1a/Aldh1a1/Abcd1	5
GO:0022600	digestive system process	3/100	60/11520	0.0151933223408202	0.232491511359688	0.207208645737774	Fabp2/Cd36/Wnk4	3
GO:0010878	cholesterol storage	2/100	22/11520	0.0153914240969828	0.232491511359688	0.207208645737774	Cd36/Ppara	2
GO:0010884	positive regulation of lipid storage	2/100	22/11520	0.0153914240969828	0.232491511359688	0.207208645737774	Cd36/Fitm1	2
GO:0032967	positive regulation of collagen biosynthetic process	2/100	22/11520	0.0153914240969828	0.232491511359688	0.207208645737774	Ihh/Serpine1	2
GO:0042537	benzene-containing compound metabolic process	2/100	22/11520	0.0153914240969828	0.232491511359688	0.207208645737774	Acaa1b/Acaa1a	2
GO:0048846	axon extension involved in axon guidance	2/100	22/11520	0.0153914240969828	0.232491511359688	0.207208645737774	Megf8/Sema5b	2
GO:1902284	neuron projection extension involved in neuron projection guidance	2/100	22/11520	0.0153914240969828	0.232491511359688	0.207208645737774	Megf8/Sema5b	2
GO:1903427	negative regulation of reactive oxygen species biosynthetic process	2/100	22/11520	0.0153914240969828	0.232491511359688	0.207208645737774	Ppara/Abcd1	2
GO:0045913	positive regulation of carbohydrate metabolic process	3/100	62/11520	0.0165847676916771	0.248307404004279	0.221304599937795	P2ry1/Cd36/Ppara	3
GO:0045723	positive regulation of fatty acid biosynthetic process	2/100	23/11520	0.0167629127267697	0.248307404004279	0.221304599937795	Avpr1a/Abcd1	2
GO:0090077	foam cell differentiation	2/100	23/11520	0.0167629127267697	0.248307404004279	0.221304599937795	Cd36/Ppara	2
GO:0030258	lipid modification	5/100	172/11520	0.0168899042871898	0.248584745149922	0.221551780933178	Cd36/Acaa1b/Acaa1a/Ppara/Abcd1	5
GO:0120254	olefinic compound metabolic process	4/100	114/11520	0.0172445066677911	0.252187180313684	0.224762460356593	Cyp2a5/Cyp2a22/Aldh1a1/Cyp2c38	4
GO:0043270	positive regulation of ion transport	5/100	174/11520	0.0176680888939752	0.254583277810582	0.226897988292579	Adora1/P2ry1/Serpine1/Avpr1a/Wnk4	5
GO:0008217	regulation of blood pressure	4/100	115/11520	0.017749871635585	0.254583277810582	0.226897988292579	Adora1/Cd36/Avpr1a/Ppara	4
GO:0072329	monocarboxylic acid catabolic process	4/100	115/11520	0.017749871635585	0.254583277810582	0.226897988292579	Acaa1b/Acaa1a/Lpin2/Abcd1	4
GO:0006809	nitric oxide biosynthetic process	3/100	64/11520	0.0180454760178073	0.254583277810582	0.226897988292579	Tlr5/Cd36/Raet1a	3
GO:0010714	positive regulation of collagen metabolic process	2/100	24/11520	0.018184519843613	0.254583277810582	0.226897988292579	Ihh/Serpine1	2
GO:0032692	negative regulation of interleukin-1 production	2/100	24/11520	0.018184519843613	0.254583277810582	0.226897988292579	Serpinb1a/Aqp4	2
GO:0050820	positive regulation of coagulation	2/100	24/11520	0.018184519843613	0.254583277810582	0.226897988292579	Cd36/Serpine1	2
GO:0010927	cellular component assembly involved in morphogenesis	3/100	66/11520	0.0195757006545022	0.270757883751429	0.241313646622399	Ankrd23/Ihh/Gpc1	3
GO:0042476	odontogenesis	3/100	66/11520	0.0195757006545022	0.270757883751429	0.241313646622399	Serpine1/Inhba/Ppara	3
GO:1901615	organic hydroxy compound metabolic process	8/100	390/11520	0.0199739354225318	0.27461171095888	0.244748379838649	Mogat1/Cyp7b1/P2ry1/Acpp/Acaa1b/Acaa1a/Aldh3a2/Aldh1a1	8
GO:0016042	lipid catabolic process	6/100	248/11520	0.0208242515355555	0.27563240904564	0.245658079582214	Adora1/Acaa1b/Acaa1a/Pnpla5/Lpin2/Abcd1	6
GO:0007617	mating behavior	2/100	26/11520	0.0211742813906675	0.27563240904564	0.245658079582214	P2ry1/Avpr1a	2
GO:0032924	activin receptor signaling pathway	2/100	26/11520	0.0211742813906675	0.27563240904564	0.245658079582214	Megf8/Inhba	2
GO:0046209	nitric oxide metabolic process	3/100	68/11520	0.021175615535387	0.27563240904564	0.245658079582214	Tlr5/Cd36/Raet1a	3
GO:0044242	cellular lipid catabolic process	5/100	183/11520	0.0214639205109129	0.27563240904564	0.245658079582214	Acaa1b/Acaa1a/Pnpla5/Lpin2/Abcd1	5
GO:0042116	macrophage activation	3/100	69/11520	0.0220017403066676	0.27563240904564	0.245658079582214	Raet1a/Wnk4/Ttbk1	3
GO:0003013	circulatory system process	7/100	323/11520	0.0221921589235238	0.27563240904564	0.245658079582214	Adora1/Fabp5/P2ry1/Cd36/Slc5a6/Avpr1a/Ppara	7
GO:0031347	regulation of defense response	8/100	398/11520	0.0222474809066016	0.27563240904564	0.245658079582214	Adora1/Susd4/Serpine1/Raet1a/Traf3ip2/Serpinb1a/Ppara/Ttbk1	8
GO:0031076	embryonic camera-type eye development	2/100	27/11520	0.0227405628926186	0.27563240904564	0.245658079582214	Ihh/Aldh1a1	2
