loc_ID	query_ID	symbol	name	Gene_expression	ensembl_gene_id	name.1	H3K27ac	correlation_pearson	correlation_spearman	name.ident
chr1.74962478.74962878	closest_left1	Ihh	DPN2	0.57593381200044	ENSMUSG00000006538	DPN2_K27ac	614.467290995778	0.804243803813206	0.761904761904762	Ihh_chr1.74962478.74962878
chr1.74962478.74962878	closest_left1	Ihh	DPN3	0.819439246527143	ENSMUSG00000006538	DPN3_K27ac	652.683418874418	0.804243803813206	0.761904761904762	Ihh_chr1.74962478.74962878
chr1.74962478.74962878	closest_left1	Ihh	E2_8	1.68079823267818	ENSMUSG00000006538	E2_8_K27ac	1169.29853440349	0.804243803813206	0.761904761904762	Ihh_chr1.74962478.74962878
chr1.74962478.74962878	closest_left1	Ihh	E2_9	1.33036413116607	ENSMUSG00000006538	E2_9_K27ac	595.353949372016	0.804243803813206	0.761904761904762	Ihh_chr1.74962478.74962878
chr1.75014826.75015226	closest_left1	Ihh	CDm2	3.01123183265174	ENSMUSG00000006538	CDm2_K27ac	1537.35338701528	0.926662662904867	0.80952380952381	Ihh_chr1.75014826.75015226
chr1.75014826.75015226	closest_left1	Ihh	CDm9	1.97699834224467	ENSMUSG00000006538	CDm9_K27ac	1036.12361850184	0.926662662904867	0.80952380952381	Ihh_chr1.75014826.75015226
chr1.75014826.75015226	closest_left1	Ihh	HFDm3	0.59615041941487	ENSMUSG00000006538	HFDm3_K27ac	476.607249629546	0.926662662904867	0.80952380952381	Ihh_chr1.75014826.75015226
chr1.75014826.75015226	closest_left1	Ihh	HFDm4	0.409833640442071	ENSMUSG00000006538	HFDm4_K27ac	495.535830718005	0.926662662904867	0.80952380952381	Ihh_chr1.75014826.75015226
chr1.75014826.75015226	closest_left1	Ihh	DPN2	0.57593381200044	ENSMUSG00000006538	DPN2_K27ac	864.805816957021	0.926662662904867	0.80952380952381	Ihh_chr1.75014826.75015226
chr1.75014826.75015226	closest_left1	Ihh	DPN3	0.819439246527143	ENSMUSG00000006538	DPN3_K27ac	662.572561584636	0.926662662904867	0.80952380952381	Ihh_chr1.75014826.75015226
chr1.75014826.75015226	closest_left1	Ihh	E2_8	1.68079823267818	ENSMUSG00000006538	E2_8_K27ac	1010.36475302826	0.926662662904867	0.80952380952381	Ihh_chr1.75014826.75015226
chr1.75014826.75015226	closest_left1	Ihh	E2_9	1.33036413116607	ENSMUSG00000006538	E2_9_K27ac	721.294207893019	0.926662662904867	0.80952380952381	Ihh_chr1.75014826.75015226
chr1.79814540.79814940	closest_left1	Mrpl44	CDm2	11.8549784901225	ENSMUSG00000026248	CDm2_K27ac	569.788318264403	-0.786691898628547	-0.738095238095238	Mrpl44_chr1.79814540.79814940
chr1.79814540.79814940	closest_left1	Mrpl44	CDm9	12.3793150569475	ENSMUSG00000026248	CDm9_K27ac	716.332378223496	-0.786691898628547	-0.738095238095238	Mrpl44_chr1.79814540.79814940
chr1.79814540.79814940	closest_left1	Mrpl44	HFDm3	18.1094497423825	ENSMUSG00000026248	HFDm3_K27ac	129.983795353513	-0.786691898628547	-0.738095238095238	Mrpl44_chr1.79814540.79814940
chr1.79814540.79814940	closest_left1	Mrpl44	HFDm4	16.4884748860482	ENSMUSG00000026248	HFDm4_K27ac	86.9361106522816	-0.786691898628547	-0.738095238095238	Mrpl44_chr1.79814540.79814940
chr1.79814540.79814940	closest_left1	Mrpl44	DPN2	12.8696758005446	ENSMUSG00000026248	DPN2_K27ac	341.370717219877	-0.786691898628547	-0.738095238095238	Mrpl44_chr1.79814540.79814940
chr1.79814540.79814940	closest_left1	Mrpl44	DPN3	11.8396905380428	ENSMUSG00000026248	DPN3_K27ac	662.572561584636	-0.786691898628547	-0.738095238095238	Mrpl44_chr1.79814540.79814940
chr1.79814540.79814940	closest_left1	Mrpl44	E2_8	10.9717069549792	ENSMUSG00000026248	E2_8_K27ac	385.982040482705	-0.786691898628547	-0.738095238095238	Mrpl44_chr1.79814540.79814940
chr1.79814540.79814940	closest_left1	Mrpl44	E2_9	13.4601220978917	ENSMUSG00000026248	E2_9_K27ac	366.37166115201	-0.786691898628547	-0.738095238095238	Mrpl44_chr1.79814540.79814940
chr1.87583835.87584235	closest_left1	Ngef	CDm2	9.25643554692237	ENSMUSG00000026259	CDm2_K27ac	129.00867583345	0.787646330914701	0.833333333333333	Ngef_chr1.87583835.87584235
chr1.87583835.87584235	closest_left1	Ngef	CDm9	11.6170873718626	ENSMUSG00000026259	CDm9_K27ac	204.666393778142	0.787646330914701	0.833333333333333	Ngef_chr1.87583835.87584235
chr1.87583835.87584235	closest_left1	Ngef	HFDm3	15.4986661112388	ENSMUSG00000026259	HFDm3_K27ac	415.94814513124	0.787646330914701	0.833333333333333	Ngef_chr1.87583835.87584235
chr1.87583835.87584235	closest_left1	Ngef	HFDm4	10.8123035183302	ENSMUSG00000026259	HFDm4_K27ac	286.889165152529	0.787646330914701	0.833333333333333	Ngef_chr1.87583835.87584235
chr1.87583835.87584235	closest_left1	Ngef	DPN2	5.84399522834966	ENSMUSG00000026259	DPN2_K27ac	193.443406424597	0.787646330914701	0.833333333333333	Ngef_chr1.87583835.87584235
chr1.87583835.87584235	closest_left1	Ngef	DPN3	5.77848484025484	ENSMUSG00000026259	DPN3_K27ac	197.782854204369	0.787646330914701	0.833333333333333	Ngef_chr1.87583835.87584235
chr1.87583835.87584235	closest_left1	Ngef	E2_8	10.4680802606529	ENSMUSG00000026259	E2_8_K27ac	249.753085018221	0.787646330914701	0.833333333333333	Ngef_chr1.87583835.87584235
chr1.87583835.87584235	closest_left1	Ngef	E2_9	13.5585300267785	ENSMUSG00000026259	E2_9_K27ac	343.473432330009	0.787646330914701	0.833333333333333	Ngef_chr1.87583835.87584235
chr1.87798128.87798528	closest_left1	Atg16l1	CDm2	3.20115688584597	ENSMUSG00000026289	CDm2_K27ac	236.515905694658	0.792360093976944	0.642857142857143	Atg16l1_chr1.87798128.87798528
chr1.87798128.87798528	closest_left1	Atg16l1	CDm9	4.26301164043041	ENSMUSG00000026289	CDm9_K27ac	370.957838722882	0.792360093976944	0.642857142857143	Atg16l1_chr1.87798128.87798528
chr1.87798128.87798528	closest_left1	Atg16l1	HFDm3	5.86506389428363	ENSMUSG00000026289	HFDm3_K27ac	797.233944834877	0.792360093976944	0.642857142857143	Atg16l1_chr1.87798128.87798528
chr1.87798128.87798528	closest_left1	Atg16l1	HFDm4	4.69672416759879	ENSMUSG00000026289	HFDm4_K27ac	625.939996696428	0.792360093976944	0.642857142857143	Atg16l1_chr1.87798128.87798528
chr1.87798128.87798528	closest_left1	Atg16l1	DPN2	3.732909467683	ENSMUSG00000026289	DPN2_K27ac	386.886812849194	0.792360093976944	0.642857142857143	Atg16l1_chr1.87798128.87798528
chr1.87798128.87798528	closest_left1	Atg16l1	DPN3	3.84650320927587	ENSMUSG00000026289	DPN3_K27ac	415.343993829175	0.792360093976944	0.642857142857143	Atg16l1_chr1.87798128.87798528
chr1.87798128.87798528	closest_left1	Atg16l1	E2_8	3.49191593780071	ENSMUSG00000026289	E2_8_K27ac	510.858582991815	0.792360093976944	0.642857142857143	Atg16l1_chr1.87798128.87798528
chr1.87798128.87798528	closest_left1	Atg16l1	E2_9	3.7423271711318	ENSMUSG00000026289	E2_9_K27ac	606.803063783016	0.792360093976944	0.642857142857143	Atg16l1_chr1.87798128.87798528
chr1.118681648.118682048	closest_left1	Tfcp2l1	CDm2	0.480235382884661	ENSMUSG00000026380	CDm2_K27ac	43.0028919444833	0.792954278146609	0.761904761904762	Tfcp2l1_chr1.118681648.118682048
chr1.118681648.118682048	closest_left1	Tfcp2l1	CDm9	0.373445404091077	ENSMUSG00000026380	CDm9_K27ac	89.541547277937	0.792954278146609	0.761904761904762	Tfcp2l1_chr1.118681648.118682048
chr1.118681648.118682048	closest_left1	Tfcp2l1	HFDm3	0.829345549000647	ENSMUSG00000026380	HFDm3_K27ac	441.944904201943	0.792954278146609	0.761904761904762	Tfcp2l1_chr1.118681648.118682048
chr1.118681648.118682048	closest_left1	Tfcp2l1	HFDm4	1.08531660052479	ENSMUSG00000026380	HFDm4_K27ac	312.969998348214	0.792954278146609	0.761904761904762	Tfcp2l1_chr1.118681648.118682048
chr1.118681648.118682048	closest_left1	Tfcp2l1	DPN2	0.65588661375337	ENSMUSG00000026380	DPN2_K27ac	147.92731079528	0.792954278146609	0.761904761904762	Tfcp2l1_chr1.118681648.118682048
chr1.118681648.118682048	closest_left1	Tfcp2l1	DPN3	0.538400883374872	ENSMUSG00000026380	DPN3_K27ac	148.337140653277	0.792954278146609	0.761904761904762	Tfcp2l1_chr1.118681648.118682048
chr1.118681648.118682048	closest_left1	Tfcp2l1	E2_8	0.644590930618633	ENSMUSG00000026380	E2_8_K27ac	158.933781375231	0.792954278146609	0.761904761904762	Tfcp2l1_chr1.118681648.118682048
chr1.118681648.118682048	closest_left1	Tfcp2l1	E2_9	0.54011986304285	ENSMUSG00000026380	E2_9_K27ac	57.2455720550015	0.792954278146609	0.761904761904762	Tfcp2l1_chr1.118681648.118682048
chr1.127755799.127756199	closest_left1	Acmsd	CDm2	6.28396734683392	ENSMUSG00000026348	CDm2_K27ac	623.541933195007	0.927822051666225	0.904761904761905	Acmsd_chr1.127755799.127756199
chr1.127755799.127756199	closest_left1	Acmsd	CDm9	8.39366853473208	ENSMUSG00000026348	CDm9_K27ac	908.207122390504	0.927822051666225	0.904761904761905	Acmsd_chr1.127755799.127756199
chr1.127755799.127756199	closest_left1	Acmsd	HFDm3	2.32052073156255	ENSMUSG00000026348	HFDm3_K27ac	225.305245279422	0.927822051666225	0.904761904761905	Acmsd_chr1.127755799.127756199
chr1.127755799.127756199	closest_left1	Acmsd	HFDm4	3.44173398139385	ENSMUSG00000026348	HFDm4_K27ac	226.033887695932	0.927822051666225	0.904761904761905	Acmsd_chr1.127755799.127756199
chr1.127755799.127756199	closest_left1	Acmsd	DPN2	5.41754037052629	ENSMUSG00000026348	DPN2_K27ac	477.919004107828	0.927822051666225	0.904761904761905	Acmsd_chr1.127755799.127756199
chr1.127755799.127756199	closest_left1	Acmsd	DPN3	4.68505373763223	ENSMUSG00000026348	DPN3_K27ac	464.789707380267	0.927822051666225	0.904761904761905	Acmsd_chr1.127755799.127756199
chr1.127755799.127756199	closest_left1	Acmsd	E2_8	2.4882463416299	ENSMUSG00000026348	E2_8_K27ac	374.629627527331	0.927822051666225	0.904761904761905	Acmsd_chr1.127755799.127756199
chr1.127755799.127756199	closest_left1	Acmsd	E2_9	4.6244066762148	ENSMUSG00000026348	E2_9_K27ac	572.455720550015	0.927822051666225	0.904761904761905	Acmsd_chr1.127755799.127756199
chr1.131612870.131613270	closest_left1	Fam72a	CDm2	0.362017695180945	ENSMUSG00000055184	CDm2_K27ac	408.527473472591	0.836552950407123	0.952380952380953	Fam72a_chr1.131612870.131613270
chr1.131612870.131613270	closest_left1	Fam72a	CDm9	0.363246184047366	ENSMUSG00000055184	CDm9_K27ac	383.749488334016	0.836552950407123	0.952380952380953	Fam72a_chr1.131612870.131613270
chr1.131612870.131613270	closest_left1	Fam72a	HFDm3	0.574152944050441	ENSMUSG00000055184	HFDm3_K27ac	987.876844686696	0.836552950407123	0.952380952380953	Fam72a_chr1.131612870.131613270
chr1.131612870.131613270	closest_left1	Fam72a	HFDm4	0.741179742988436	ENSMUSG00000055184	HFDm4_K27ac	912.829161848957	0.836552950407123	0.952380952380953	Fam72a_chr1.131612870.131613270
chr1.131612870.131613270	closest_left1	Fam72a	DPN2	0.506025970062411	ENSMUSG00000055184	DPN2_K27ac	785.152649605717	0.836552950407123	0.952380952380953	Fam72a_chr1.131612870.131613270
chr1.131612870.131613270	closest_left1	Fam72a	DPN3	0.393089413339009	ENSMUSG00000055184	DPN3_K27ac	682.350847005073	0.836552950407123	0.952380952380953	Fam72a_chr1.131612870.131613270
chr1.131612870.131613270	closest_left1	Fam72a	E2_8	0.389705843085584	ENSMUSG00000055184	E2_8_K27ac	476.801344125694	0.836552950407123	0.952380952380953	Fam72a_chr1.131612870.131613270
chr1.131612870.131613270	closest_left1	Fam72a	E2_9	0.528780057611553	ENSMUSG00000055184	E2_9_K27ac	893.030924058024	0.836552950407123	0.952380952380953	Fam72a_chr1.131612870.131613270
chr1.131619704.131620104	closest_left1	Fam72a	CDm2	0.362017695180945	ENSMUSG00000055184	CDm2_K27ac	139.759398819571	0.914632813477394	0.976190476190476	Fam72a_chr1.131619704.131620104
chr1.131619704.131620104	closest_left1	Fam72a	CDm9	0.363246184047366	ENSMUSG00000055184	CDm9_K27ac	268.624641833811	0.914632813477394	0.976190476190476	Fam72a_chr1.131619704.131620104
chr1.131619704.131620104	closest_left1	Fam72a	HFDm3	0.574152944050441	ENSMUSG00000055184	HFDm3_K27ac	1230.51326267992	0.914632813477394	0.976190476190476	Fam72a_chr1.131619704.131620104
chr1.131619704.131620104	closest_left1	Fam72a	HFDm4	0.741179742988436	ENSMUSG00000055184	HFDm4_K27ac	1269.26721552331	0.914632813477394	0.976190476190476	Fam72a_chr1.131619704.131620104
chr1.131619704.131620104	closest_left1	Fam72a	DPN2	0.506025970062411	ENSMUSG00000055184	DPN2_K27ac	671.362410532425	0.914632813477394	0.976190476190476	Fam72a_chr1.131619704.131620104
chr1.131619704.131620104	closest_left1	Fam72a	DPN3	0.393089413339009	ENSMUSG00000055184	DPN3_K27ac	494.457135510923	0.914632813477394	0.976190476190476	Fam72a_chr1.131619704.131620104
chr1.131619704.131620104	closest_left1	Fam72a	E2_8	0.389705843085584	ENSMUSG00000055184	E2_8_K27ac	567.620647768683	0.914632813477394	0.976190476190476	Fam72a_chr1.131619704.131620104
chr1.131619704.131620104	closest_left1	Fam72a	E2_9	0.528780057611553	ENSMUSG00000055184	E2_9_K27ac	961.725610524026	0.914632813477394	0.976190476190476	Fam72a_chr1.131619704.131620104
chr1.136842539.136842939	closest_left1	Platr22	CDm2	1.05112744519143	ENSMUSG00000097448	CDm2_K27ac	989.066514723115	0.781505914823715	0.738095238095238	Platr22_chr1.136842539.136842939
chr1.136842539.136842939	closest_left1	Platr22	CDm9	0.562503676471616	ENSMUSG00000097448	CDm9_K27ac	1010.54031927957	0.781505914823715	0.738095238095238	Platr22_chr1.136842539.136842939
chr1.136842539.136842939	closest_left1	Platr22	HFDm3	0.345762138504643	ENSMUSG00000097448	HFDm3_K27ac	303.295522491529	0.781505914823715	0.738095238095238	Platr22_chr1.136842539.136842939
chr1.136842539.136842939	closest_left1	Platr22	HFDm4	0.231757502053327	ENSMUSG00000097448	HFDm4_K27ac	278.195554087301	0.781505914823715	0.738095238095238	Platr22_chr1.136842539.136842939
chr1.136842539.136842939	closest_left1	Platr22	DPN2	0.514240677368619	ENSMUSG00000097448	DPN2_K27ac	455.160956293169	0.781505914823715	0.738095238095238	Platr22_chr1.136842539.136842939
chr1.136842539.136842939	closest_left1	Platr22	DPN3	0.426102117316398	ENSMUSG00000097448	DPN3_K27ac	642.794276164199	0.781505914823715	0.738095238095238	Platr22_chr1.136842539.136842939
chr1.136842539.136842939	closest_left1	Platr22	E2_8	0.462037609415862	ENSMUSG00000097448	E2_8_K27ac	613.030299590178	0.781505914823715	0.738095238095238	Platr22_chr1.136842539.136842939
chr1.136842539.136842939	closest_left1	Platr22	E2_9	0.501539872825503	ENSMUSG00000097448	E2_9_K27ac	572.455720550015	0.781505914823715	0.738095238095238	Platr22_chr1.136842539.136842939
chr1.151216242.151216642	closest_left1	Gm8941	CDm2	8.06667238027219	ENSMUSG00000097426	CDm2_K27ac	397.77675048647	0.88839243804251	0.857142857142857	Gm8941_chr1.151216242.151216642
chr1.151216242.151216642	closest_left1	Gm8941	CDm9	8.9793325340207	ENSMUSG00000097426	CDm9_K27ac	319.791240278346	0.88839243804251	0.857142857142857	Gm8941_chr1.151216242.151216642
chr1.151216242.151216642	closest_left1	Gm8941	HFDm3	42.1344242012525	ENSMUSG00000097426	HFDm3_K27ac	580.594285912356	0.88839243804251	0.857142857142857	Gm8941_chr1.151216242.151216642
chr1.151216242.151216642	closest_left1	Gm8941	HFDm4	42.5191232966223	ENSMUSG00000097426	HFDm4_K27ac	591.165552435515	0.88839243804251	0.857142857142857	Gm8941_chr1.151216242.151216642
chr1.151216242.151216642	closest_left1	Gm8941	DPN2	25.590194864783	ENSMUSG00000097426	DPN2_K27ac	455.160956293169	0.88839243804251	0.857142857142857	Gm8941_chr1.151216242.151216642
chr1.151216242.151216642	closest_left1	Gm8941	DPN3	18.3939610331644	ENSMUSG00000097426	DPN3_K27ac	494.457135510923	0.88839243804251	0.857142857142857	Gm8941_chr1.151216242.151216642
chr1.151216242.151216642	closest_left1	Gm8941	E2_8	18.758007417642	ENSMUSG00000097426	E2_8_K27ac	431.391692304199	0.88839243804251	0.857142857142857	Gm8941_chr1.151216242.151216642
chr1.151216242.151216642	closest_left1	Gm8941	E2_9	21.5215836195656	ENSMUSG00000097426	E2_9_K27ac	526.659262906014	0.88839243804251	0.857142857142857	Gm8941_chr1.151216242.151216642
chr1.153065371.153065771	closest_left1	Smg7	CDm2	4.87841823616411	ENSMUSG00000042772	CDm2_K27ac	860.057838889665	0.782116978719103	0.80952380952381	Smg7_chr1.153065371.153065771
chr1.153065371.153065771	closest_left1	Smg7	CDm9	6.00665173131786	ENSMUSG00000042772	CDm9_K27ac	959.373720835039	0.782116978719103	0.80952380952381	Smg7_chr1.153065371.153065771
chr1.153065371.153065771	closest_left1	Smg7	HFDm3	7.18600162496509	ENSMUSG00000042772	HFDm3_K27ac	1091.86388096951	0.782116978719103	0.80952380952381	Smg7_chr1.153065371.153065771
chr1.153065371.153065771	closest_left1	Smg7	HFDm4	7.40717590224499	ENSMUSG00000042772	HFDm4_K27ac	1208.41193806671	0.782116978719103	0.80952380952381	Smg7_chr1.153065371.153065771
chr1.153065371.153065771	closest_left1	Smg7	DPN2	5.94478766974124	ENSMUSG00000042772	DPN2_K27ac	751.015577883729	0.782116978719103	0.80952380952381	Smg7_chr1.153065371.153065771
chr1.153065371.153065771	closest_left1	Smg7	DPN3	5.47370034007546	ENSMUSG00000042772	DPN3_K27ac	623.015990743762	0.782116978719103	0.80952380952381	Smg7_chr1.153065371.153065771
chr1.153065371.153065771	closest_left1	Smg7	E2_8	4.81390580407954	ENSMUSG00000042772	E2_8_K27ac	794.668906876156	0.782116978719103	0.80952380952381	Smg7_chr1.153065371.153065771
chr1.153065371.153065771	closest_left1	Smg7	E2_9	6.17556066716127	ENSMUSG00000042772	E2_9_K27ac	1030.42029699003	0.782116978719103	0.80952380952381	Smg7_chr1.153065371.153065771
chr1.161379212.161379612	closest_left1	Prdx6	CDm2	75.9498655839025	ENSMUSG00000026701	CDm2_K27ac	161.260844791812	0.909127161929358	0.714285714285714	Prdx6_chr1.161379212.161379612
chr1.161379212.161379612	closest_left1	Prdx6	CDm9	76.6809367539789	ENSMUSG00000026701	CDm9_K27ac	281.416291444945	0.909127161929358	0.714285714285714	Prdx6_chr1.161379212.161379612
chr1.161379212.161379612	closest_left1	Prdx6	HFDm3	157.144303620566	ENSMUSG00000026701	HFDm3_K27ac	450.610490558844	0.909127161929358	0.714285714285714	Prdx6_chr1.161379212.161379612
chr1.161379212.161379612	closest_left1	Prdx6	HFDm4	155.496547828544	ENSMUSG00000026701	HFDm4_K27ac	565.084719239831	0.909127161929358	0.714285714285714	Prdx6_chr1.161379212.161379612
chr1.161379212.161379612	closest_left1	Prdx6	DPN2	102.084981185106	ENSMUSG00000026701	DPN2_K27ac	261.717549868572	0.909127161929358	0.714285714285714	Prdx6_chr1.161379212.161379612
chr1.161379212.161379612	closest_left1	Prdx6	DPN3	91.1815734580904	ENSMUSG00000026701	DPN3_K27ac	257.11771046568	0.909127161929358	0.714285714285714	Prdx6_chr1.161379212.161379612
chr1.161379212.161379612	closest_left1	Prdx6	E2_8	94.7779171624529	ENSMUSG00000026701	E2_8_K27ac	227.048259107473	0.909127161929358	0.714285714285714	Prdx6_chr1.161379212.161379612
chr1.161379212.161379612	closest_left1	Prdx6	E2_9	109.464835661198	ENSMUSG00000026701	E2_9_K27ac	263.329631453007	0.909127161929358	0.714285714285714	Prdx6_chr1.161379212.161379612
chr1.162986740.162987140	closest_left1	Fmo2	CDm2	1.35351632833653	ENSMUSG00000040170	CDm2_K27ac	354.773858541987	0.895790085613699	0.714285714285714	Fmo2_chr1.162986740.162987140
chr1.162986740.162987140	closest_left1	Fmo2	CDm9	1.72297463479768	ENSMUSG00000040170	CDm9_K27ac	562.832582889889	0.895790085613699	0.714285714285714	Fmo2_chr1.162986740.162987140
chr1.162986740.162987140	closest_left1	Fmo2	HFDm3	2.79100135192302	ENSMUSG00000040170	HFDm3_K27ac	805.899531191778	0.895790085613699	0.714285714285714	Fmo2_chr1.162986740.162987140
chr1.162986740.162987140	closest_left1	Fmo2	HFDm4	4.32054821888183	ENSMUSG00000040170	HFDm4_K27ac	912.829161848957	0.895790085613699	0.714285714285714	Fmo2_chr1.162986740.162987140
chr1.162986740.162987140	closest_left1	Fmo2	DPN2	0.774187857596673	ENSMUSG00000040170	DPN2_K27ac	295.85462159056	0.895790085613699	0.714285714285714	Fmo2_chr1.162986740.162987140
chr1.162986740.162987140	closest_left1	Fmo2	DPN3	0.353163751228253	ENSMUSG00000040170	DPN3_K27ac	365.898280278083	0.895790085613699	0.714285714285714	Fmo2_chr1.162986740.162987140
chr1.162986740.162987140	closest_left1	Fmo2	E2_8	1.6364484130247	ENSMUSG00000040170	E2_8_K27ac	317.867562750463	0.895790085613699	0.714285714285714	Fmo2_chr1.162986740.162987140
chr1.162986740.162987140	closest_left1	Fmo2	E2_9	1.09473215599976	ENSMUSG00000040170	E2_9_K27ac	217.533173809006	0.895790085613699	0.714285714285714	Fmo2_chr1.162986740.162987140
chr1.168345189.168345589	closest_left1	Rxrg	CDm2	3.30512541821489	ENSMUSG00000015843	CDm2_K27ac	247.266628680779	0.853924276101894	0.738095238095238	Rxrg_chr1.168345189.168345589
chr1.168345189.168345589	closest_left1	Rxrg	CDm9	1.58392415299017	ENSMUSG00000015843	CDm9_K27ac	166.29144494474	0.853924276101894	0.738095238095238	Rxrg_chr1.168345189.168345589
chr1.168345189.168345589	closest_left1	Rxrg	HFDm3	4.92891680615179	ENSMUSG00000015843	HFDm3_K27ac	667.250149481365	0.853924276101894	0.738095238095238	Rxrg_chr1.168345189.168345589
chr1.168345189.168345589	closest_left1	Rxrg	HFDm4	3.48049925591274	ENSMUSG00000015843	HFDm4_K27ac	565.084719239831	0.853924276101894	0.738095238095238	Rxrg_chr1.168345189.168345589
chr1.168345189.168345589	closest_left1	Rxrg	DPN2	2.85582302745896	ENSMUSG00000015843	DPN2_K27ac	421.023884571181	0.853924276101894	0.738095238095238	Rxrg_chr1.168345189.168345589
chr1.168345189.168345589	closest_left1	Rxrg	DPN3	2.9621007168235	ENSMUSG00000015843	DPN3_K27ac	425.233136539393	0.853924276101894	0.738095238095238	Rxrg_chr1.168345189.168345589
chr1.168345189.168345589	closest_left1	Rxrg	E2_8	2.50912370041509	ENSMUSG00000015843	E2_8_K27ac	340.57238866121	0.853924276101894	0.738095238095238	Rxrg_chr1.168345189.168345589
chr1.168345189.168345589	closest_left1	Rxrg	E2_9	2.52189182896585	ENSMUSG00000015843	E2_9_K27ac	297.676974686008	0.853924276101894	0.738095238095238	Rxrg_chr1.168345189.168345589
chr1.168475886.168476286	closest_left1	Pbx1	CDm2	0.965816350318769	ENSMUSG00000052534	CDm2_K27ac	96.7565068750874	0.803933600759886	0.571428571428572	Pbx1_chr1.168475886.168476286
chr1.168475886.168476286	closest_left1	Pbx1	CDm9	1.01015709618893	ENSMUSG00000052534	CDm9_K27ac	63.9582480556693	0.803933600759886	0.571428571428572	Pbx1_chr1.168475886.168476286
chr1.168475886.168476286	closest_left1	Pbx1	HFDm3	2.0495660164383	ENSMUSG00000052534	HFDm3_K27ac	355.289040632934	0.803933600759886	0.571428571428572	Pbx1_chr1.168475886.168476286
chr1.168475886.168476286	closest_left1	Pbx1	HFDm4	2.54454469785478	ENSMUSG00000052534	HFDm4_K27ac	312.969998348214	0.803933600759886	0.571428571428572	Pbx1_chr1.168475886.168476286
chr1.168475886.168476286	closest_left1	Pbx1	DPN2	1.42151664852786	ENSMUSG00000052534	DPN2_K27ac	250.338525961243	0.803933600759886	0.571428571428572	Pbx1_chr1.168475886.168476286
chr1.168475886.168476286	closest_left1	Pbx1	DPN3	0.902069785977583	ENSMUSG00000052534	DPN3_K27ac	237.339425045243	0.803933600759886	0.571428571428572	Pbx1_chr1.168475886.168476286
chr1.168475886.168476286	closest_left1	Pbx1	E2_8	0.840338411404363	ENSMUSG00000052534	E2_8_K27ac	124.87654250911	0.803933600759886	0.571428571428572	Pbx1_chr1.168475886.168476286
chr1.168475886.168476286	closest_left1	Pbx1	E2_9	0.820128549626101	ENSMUSG00000052534	E2_9_K27ac	137.389372932004	0.803933600759886	0.571428571428572	Pbx1_chr1.168475886.168476286
chr1.174771735.174772135	closest_left1	Ifi203	CDm2	1.90936532371829	ENSMUSG00000039997	CDm2_K27ac	731.049163056216	-0.759529142479143	-0.690476190476191	Ifi203_chr1.174771735.174772135
