ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0006790	sulfur compound metabolic process	12/167	277/11520	0.000705008773376122	0.0614062641610602	0.0570438677686083	Tdo2/Mthfr/Sult1b1/Nat8f6/Nat8f2/Nat8f4/Sult2a8/Sult2a7/Mical2/Acaca/Csad/G6pdx	12
GO:0045598	regulation of fat cell differentiation	7/167	104/11520	0.000775301357508195	0.0641554480983975	0.0595977454085462	Trib3/Arntl/Nr1d1/Axin2/Snai2/Ppard/Zbtb7c	7
GO:0002790	peptide secretion	9/167	169/11520	0.00078567712941015	0.0641554480983975	0.0595977454085462	Slc16a1/Lepr/Ucp2/Arntl/Nr1d1/Pim3/Prkn/Ppard/Cpt1a	9
GO:0031398	positive regulation of protein ubiquitination	7/167	106/11520	0.000868214753584471	0.0687468227610977	0.0638629416831193	Trib3/Ripk2/Spsb4/Cry1/Arrdc3/Trib1/Prkn	7
GO:0045475	locomotor rhythm	3/167	14/11520	0.000968367314333553	0.0744218762456934	0.0691348305527299	Npas2/Ciart/Lepr	3
GO:0042745	circadian sleep/wake cycle	3/167	15/11520	0.0011976254943077	0.0783670967319988	0.0727997764473137	Npas2/Per3/Nr1d1	3
GO:0042921	glucocorticoid receptor signaling pathway	3/167	15/11520	0.0011976254943077	0.0783670967319988	0.0727997764473137	Cry2/Arntl/Cry1	3
GO:0043402	glucocorticoid mediated signaling pathway	2/167	4/11520	0.00122964062993186	0.0783670967319988	0.0727997764473137	Sgk1/Crebrf	2
GO:2000832	negative regulation of steroid hormone secretion	2/167	4/11520	0.00122964062993186	0.0783670967319988	0.0727997764473137	Cry2/Cry1	2
GO:2000847	negative regulation of corticosteroid hormone secretion	2/167	4/11520	0.00122964062993186	0.0783670967319988	0.0727997764473137	Cry2/Cry1	2
GO:2000849	regulation of glucocorticoid secretion	2/167	4/11520	0.00122964062993186	0.0783670967319988	0.0727997764473137	Cry2/Cry1	2
GO:2000850	negative regulation of glucocorticoid secretion	2/167	4/11520	0.00122964062993186	0.0783670967319988	0.0727997764473137	Cry2/Cry1	2
GO:0016051	carbohydrate biosynthetic process	8/167	148/11520	0.00139366425955444	0.0847364104866212	0.0787166042589274	Lepr/Ppp1r3b/Nnmt/Cry1/Nr1d1/G6pc/Ppp1r3c/G6pdx	8
GO:0014823	response to activity	3/167	16/11520	0.00145838339412584	0.0847364104866212	0.0787166042589274	Cry2/Cry1/Tns2	3
GO:0031958	corticosteroid receptor signaling pathway	3/167	16/11520	0.00145838339412584	0.0847364104866212	0.0787166042589274	Cry2/Arntl/Cry1	3
GO:0032870	cellular response to hormone stimulus	14/167	386/11520	0.00145929524374204	0.0847364104866212	0.0787166042589274	Slc30a10/Cry2/Trib3/Lepr/Arntl/Sgk1/Cry1/Acaca/Nr1d1/Nr1d2/Fbxo32/Tns2/Crebrf/Ppard	14
GO:0015833	peptide transport	9/167	186/11520	0.00154168040713746	0.0875741500836995	0.0813527464269789	Slc16a1/Lepr/Ucp2/Arntl/Nr1d1/Pim3/Prkn/Ppard/Cpt1a	9
GO:0006575	cellular modified amino acid metabolic process	8/167	153/11520	0.00172169432052926	0.095718877862616	0.0889188600927317	Mthfr/Sult1b1/Nat8f6/Nat8f2/Nat8f4/Sult2a8/Cpt1a/G6pdx	8
GO:0050708	regulation of protein secretion	9/167	193/11520	0.00198733321873694	0.10453638857171	0.0971099611442236	Slc16a1/Lepr/Ucp2/Arntl/Nr1d1/Pim3/Prkn/Ppard/Cpt1a	9
GO:0007342	fusion of sperm to egg plasma membrane involved in single fertilization	2/167	5/11520	0.00202987341443743	0.10453638857171	0.0971099611442236	Cd9/Spaca6	2
GO:0035933	glucocorticoid secretion	2/167	5/11520	0.00202987341443743	0.10453638857171	0.0971099611442236	Cry2/Cry1	2
GO:0042430	indole-containing compound metabolic process	3/167	18/11520	0.00208032614073055	0.10453638857171	0.0971099611442236	Acmsd/Tdo2/Atp2b2	3
GO:0051923	sulfation	3/167	18/11520	0.00208032614073055	0.10453638857171	0.0971099611442236	Sult1b1/Sult2a8/Sult2a7	3
GO:0018958	phenol-containing compound metabolic process	5/167	63/11520	0.00215122932449382	0.105596510183623	0.0980947700700689	Sult1b1/Atp2b2/Sult2a8/Cyp2e1/Prkn	5
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	7/167	125/11520	0.00225997149963772	0.105596510183623	0.0980947700700689	Trib3/Ripk2/Spsb4/Cry1/Arrdc3/Trib1/Prkn	7
GO:0005977	glycogen metabolic process	5/167	64/11520	0.00230664246927668	0.105596510183623	0.0980947700700689	Lepr/Ppp1r3b/Nr1d1/G6pc/Ppp1r3c	5
GO:0006073	cellular glucan metabolic process	5/167	64/11520	0.00230664246927668	0.105596510183623	0.0980947700700689	Lepr/Ppp1r3b/Nr1d1/G6pc/Ppp1r3c	5
GO:0006576	cellular biogenic amine metabolic process	5/167	64/11520	0.00230664246927668	0.105596510183623	0.0980947700700689	Acmsd/Tdo2/Nnmt/Prkn/Chka	5
GO:0071396	cellular response to lipid	13/167	362/11520	0.00234389498302723	0.105596510183623	0.0980947700700689	Cry2/Ripk2/Id3/Arntl/Sgk1/Cry1/Acaca/Nr1d1/Fbxo32/Trib1/Snai2/Crebrf/Ppard	13
GO:0005980	glycogen catabolic process	3/167	19/11520	0.00244426674570895	0.105808177719339	0.0982914004152497	Ppp1r3b/G6pc/Ppp1r3c	3
GO:0044247	cellular polysaccharide catabolic process	3/167	19/11520	0.00244426674570895	0.105808177719339	0.0982914004152497	Ppp1r3b/G6pc/Ppp1r3c	3
GO:0044042	glucan metabolic process	5/167	65/11520	0.00247007226975877	0.105808177719339	0.0982914004152497	Lepr/Ppp1r3b/Nr1d1/G6pc/Ppp1r3c	5
GO:0016053	organic acid biosynthetic process	10/167	239/11520	0.00252154947987663	0.106271109530929	0.0987214448318421	Acmsd/Trib3/Elovl6/Mthfr/Sdsl/Acaca/Nr1d1/Agxt2/Csad/Fads2	10
GO:0006112	energy reserve metabolic process	5/167	67/11520	0.0028219311182511	0.114377992185276	0.106252401949461	Lepr/Ppp1r3b/Nr1d1/G6pc/Ppp1r3c	5
GO:0000272	polysaccharide catabolic process	3/167	20/11520	0.00284522368620089	0.114377992185276	0.106252401949461	Ppp1r3b/G6pc/Ppp1r3c	3
GO:0009251	glucan catabolic process	3/167	20/11520	0.00284522368620089	0.114377992185276	0.106252401949461	Ppp1r3b/G6pc/Ppp1r3c	3
GO:0045026	plasma membrane fusion	2/167	6/11520	0.00301583108965868	0.119399494504214	0.110917168943428	Cd9/Spaca6	2
GO:0007626	locomotory behavior	7/167	133/11520	0.00320265923134606	0.124903710022496	0.116030356441226	Npas2/Ciart/Lepr/Atp2b2/Arrdc3/Celsr1/Prkn	7
GO:0042886	amide transport	9/167	208/11520	0.00328914516427195	0.126390239915332	0.117411280941348	Slc16a1/Lepr/Ucp2/Arntl/Nr1d1/Pim3/Prkn/Ppard/Cpt1a	9
GO:1901606	alpha-amino acid catabolic process	5/167	70/11520	0.00341578433722803	0.129354267727201	0.120164739613239	Acmsd/Tdo2/Sdsl/Agxt2/Csad	5
GO:0044264	cellular polysaccharide metabolic process	5/167	72/11520	0.00385850356590309	0.144032425967211	0.133800138691316	Lepr/Ppp1r3b/Nr1d1/G6pc/Ppp1r3c	5
GO:0044106	cellular amine metabolic process	5/167	73/11520	0.00409461978502352	0.145701762206756	0.135350882691312	Acmsd/Tdo2/Nnmt/Prkn/Chka	5
GO:0005981	regulation of glycogen catabolic process	2/167	7/11520	0.00418202532166348	0.145701762206756	0.135350882691312	Ppp1r3b/Ppp1r3c	2
GO:0006569	tryptophan catabolic process	2/167	7/11520	0.00418202532166348	0.145701762206756	0.135350882691312	Acmsd/Tdo2	2
GO:0042436	indole-containing compound catabolic process	2/167	7/11520	0.00418202532166348	0.145701762206756	0.135350882691312	Acmsd/Tdo2	2
GO:0051775	response to redox state	2/167	7/11520	0.00418202532166348	0.145701762206756	0.135350882691312	Npas2/Arntl	2
GO:0051443	positive regulation of ubiquitin-protein transferase activity	3/167	23/11520	0.00428163427025718	0.147209346686606	0.136751366027882	Trib3/Arrdc3/Trib1	3
GO:0071333	cellular response to glucose stimulus	6/167	106/11520	0.00438737061463473	0.148885706701825	0.138308634823618	Lepr/Ucp2/Nr1d1/Pim3/Prkn/Ppard	6
GO:0120161	regulation of cold-induced thermogenesis	6/167	107/11520	0.00459348050350352	0.153881596867368	0.142949609191351	Elovl6/Lepr/Ucp2/Arntl/Nr1d1/Arrdc3	6
GO:0071331	cellular response to hexose stimulus	6/167	108/11520	0.00480664375751729	0.158984305549274	0.147689813522117	Lepr/Ucp2/Nr1d1/Pim3/Prkn/Ppard	6
GO:0071326	cellular response to monosaccharide stimulus	6/167	109/11520	0.00502700145904946	0.160833095937384	0.149407262969205	Lepr/Ucp2/Nr1d1/Pim3/Prkn/Ppard	6
GO:0106106	cold-induced thermogenesis	6/167	109/11520	0.00502700145904946	0.160833095937384	0.149407262969205	Elovl6/Lepr/Ucp2/Arntl/Nr1d1/Arrdc3	6
GO:2000378	negative regulation of reactive oxygen species metabolic process	4/167	48/11520	0.00504719244809241	0.160833095937384	0.149407262969205	Slc30a10/Mycn/Prkn/G6pdx	4
GO:0009308	amine metabolic process	5/167	77/11520	0.00514295750884668	0.16191021651345	0.150407863226385	Acmsd/Tdo2/Nnmt/Prkn/Chka	5
GO:0009648	photoperiodism	3/167	25/11520	0.00544403920178403	0.163998003447557	0.152347330533594	Cry2/Per3/Cry1	3
GO:0043153	entrainment of circadian clock by photoperiod	3/167	25/11520	0.00544403920178403	0.163998003447557	0.152347330533594	Cry2/Per3/Cry1	3
GO:0006068	ethanol catabolic process	2/167	8/11520	0.00552308622402795	0.163998003447557	0.152347330533594	Sult1b1/Sult2a8	2
GO:0034035	purine ribonucleoside bisphosphate metabolic process	2/167	8/11520	0.00552308622402795	0.163998003447557	0.152347330533594	Sult1b1/Sult2a8	2
GO:0050427	3'-phosphoadenosine 5'-phosphosulfate metabolic process	2/167	8/11520	0.00552308622402795	0.163998003447557	0.152347330533594	Sult1b1/Sult2a8	2
GO:0005976	polysaccharide metabolic process	5/167	79/11520	0.00573271585242817	0.168309960925784	0.156352959854516	Lepr/Ppp1r3b/Nr1d1/G6pc/Ppp1r3c	5
GO:0009649	entrainment of circadian clock	3/167	26/11520	0.00608937634647966	0.176794893259459	0.164235109414995	Cry2/Per3/Cry1	3
GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	5/167	82/11520	0.00670451403910687	0.186493819211851	0.173245008601739	Trib3/Axin2/Rnf144a/Trib1/Prkn	5
GO:0062014	negative regulation of small molecule metabolic process	5/167	82/11520	0.00670451403910687	0.186493819211851	0.173245008601739	Acmsd/Trib3/Lepr/Cry1/Snai2	5
GO:0071322	cellular response to carbohydrate stimulus	6/167	116/11520	0.0067827961122368	0.186493819211851	0.173245008601739	Lepr/Ucp2/Nr1d1/Pim3/Prkn/Ppard	6
GO:0023061	signal release	11/167	320/11520	0.00691189626936526	0.186493819211851	0.173245008601739	Cry2/Slc16a1/Lepr/Ucp2/Arntl/Cry1/Nr1d1/Pim3/Prkn/Ppard/Cpt1a	11
GO:0006067	ethanol metabolic process	2/167	9/11520	0.00703376011056916	0.186493819211851	0.173245008601739	Sult1b1/Sult2a8	2
GO:0034310	primary alcohol catabolic process	2/167	9/11520	0.00703376011056916	0.186493819211851	0.173245008601739	Sult1b1/Sult2a8	2
GO:2000846	regulation of corticosteroid hormone secretion	2/167	9/11520	0.00703376011056916	0.186493819211851	0.173245008601739	Cry2/Cry1	2
GO:0043255	regulation of carbohydrate biosynthetic process	5/167	83/11520	0.00705259324353178	0.186493819211851	0.173245008601739	Lepr/Ppp1r3b/Nnmt/Cry1/Ppp1r3c	5
GO:1990845	adaptive thermogenesis	6/167	117/11520	0.00706578189895646	0.186493819211851	0.173245008601739	Elovl6/Lepr/Ucp2/Arntl/Nr1d1/Arrdc3	6
GO:0008202	steroid metabolic process	10/167	278/11520	0.00727151673958795	0.190004732405433	0.176506501068314	Hsd17b7/Lepr/Cyp3a44/Sult2a8/Cyp2e1/Msmo1/Nr1d1/G6pc/Snai2/G6pdx	10
GO:0009063	cellular amino acid catabolic process	5/167	84/11520	0.00741311668508327	0.191786870278441	0.17816203309851	Acmsd/Tdo2/Sdsl/Agxt2/Csad	5
GO:0045862	positive regulation of proteolysis	10/167	280/11520	0.00763155765749902	0.195502550578872	0.181613745698583	Trib3/Tnfsf10/F3/Ripk2/Tbc1d10a/Axin2/Rnf144a/Trib1/Gramd4/Prkn	10
GO:0046364	monosaccharide biosynthetic process	5/167	85/11520	0.00778630384353501	0.197001048536431	0.183005788033521	Lepr/Nnmt/Cry1/G6pc/G6pdx	5
GO:0046394	carboxylic acid biosynthetic process	9/167	238/11520	0.00784083775269377	0.197001048536431	0.183005788033521	Acmsd/Trib3/Elovl6/Mthfr/Sdsl/Acaca/Nr1d1/Agxt2/Fads2	9
GO:0043276	anoikis	3/167	29/11520	0.00829097757630168	0.206326899113107	0.191669115698764	Bmf/Itga5/Snai2	3
GO:0001678	cellular glucose homeostasis	6/167	122/11520	0.00861037388506096	0.206876134025774	0.192179332110071	Lepr/Ucp2/Nr1d1/Pim3/Prkn/Ppard	6
GO:0046395	carboxylic acid catabolic process	8/167	200/11520	0.00868051978507578	0.206876134025774	0.192179332110071	Acmsd/Tdo2/Sdsl/Sult2a8/Agxt2/Csad/Ppard/Cpt1a	8
GO:0006568	tryptophan metabolic process	2/167	10/11520	0.00870890728772873	0.206876134025774	0.192179332110071	Acmsd/Tdo2	2
GO:0006586	indolalkylamine metabolic process	2/167	10/11520	0.00870890728772873	0.206876134025774	0.192179332110071	Acmsd/Tdo2	2
GO:0042749	regulation of circadian sleep/wake cycle	2/167	10/11520	0.00870890728772873	0.206876134025774	0.192179332110071	Per3/Nr1d1	2
GO:0046676	negative regulation of insulin secretion	3/167	30/11520	0.00911553902888174	0.214373663446344	0.19914422539419	Ucp2/Pim3/Prkn	3
GO:0016054	organic acid catabolic process	8/167	202/11520	0.00918861473631477	0.214373663446344	0.19914422539419	Acmsd/Tdo2/Sdsl/Sult2a8/Agxt2/Csad/Ppard/Cpt1a	8
GO:0071383	cellular response to steroid hormone stimulus	6/167	125/11520	0.00964581083741389	0.223048705470464	0.207202978957396	Cry2/Arntl/Sgk1/Cry1/Fbxo32/Crebrf	6
GO:0035930	corticosteroid hormone secretion	2/167	11/11520	0.0105434998859405	0.237434752430266	0.220567018794366	Cry2/Cry1	2
GO:0048521	negative regulation of behavior	2/167	11/11520	0.0105434998859405	0.237434752430266	0.220567018794366	Lepr/Arrdc3	2
GO:0001659	temperature homeostasis	6/167	128/11520	0.010767228082227	0.237434752430266	0.220567018794366	Elovl6/Lepr/Ucp2/Arntl/Nr1d1/Arrdc3	6
GO:2000060	positive regulation of ubiquitin-dependent protein catabolic process	5/167	92/11520	0.0107711370443088	0.237434752430266	0.220567018794366	Trib3/Axin2/Rnf144a/Trib1/Prkn	5
GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	3/167	32/11520	0.0109040070002419	0.237434752430266	0.220567018794366	Cry2/Arntl/Cry1	3
GO:0045682	regulation of epidermis development	3/167	32/11520	0.0109040070002419	0.237434752430266	0.220567018794366	Mycn/Maff/Ppard	3
GO:0071385	cellular response to glucocorticoid stimulus	3/167	32/11520	0.0109040070002419	0.237434752430266	0.220567018794366	Sgk1/Fbxo32/Crebrf	3
GO:1901615	organic hydroxy compound metabolic process	12/167	390/11520	0.011288002394486	0.243764878155305	0.226447442554891	Hsd17b7/Lepr/Sult1b1/Atp2b2/Sult2a8/Cyp2e1/Msmo1/Nr1d1/Snai2/Prkn/Chka/G6pdx	12
GO:0062012	regulation of small molecule metabolic process	10/167	298/11520	0.011526346910459	0.243903317410452	0.226576046870305	Acmsd/Trib3/Lepr/Nnmt/Cry1/Nr1d1/Snai2/Prkn/Ppard/Cpt1a	10
GO:0055082	cellular chemical homeostasis	13/167	440/11520	0.011671960764196	0.243903317410452	0.226576046870305	Slc30a10/Atp6v0d2/Lepr/Slc34a2/Gpr12/Atp2b2/Atp4a/Ucp2/Sgk1/Nr1d1/Pim3/Prkn/Ppard	13
GO:0009069	serine family amino acid metabolic process	3/167	33/11520	0.0118688277048718	0.243903317410452	0.226576046870305	Sdsl/Agxt2/Csad	3
GO:0071384	cellular response to corticosteroid stimulus	3/167	33/11520	0.0118688277048718	0.243903317410452	0.226576046870305	Sgk1/Fbxo32/Crebrf	3
GO:0006006	glucose metabolic process	7/167	170/11520	0.0118837309193624	0.243903317410452	0.226576046870305	Lepr/Nnmt/Cry1/G6pc/Prkn/Cpt1a/G6pdx	7
GO:0010675	regulation of cellular carbohydrate metabolic process	6/167	131/11520	0.0119782010850618	0.243903317410452	0.226576046870305	Lepr/Ppp1r3b/Nnmt/Cry1/Prkn/Ppp1r3c	6
GO:0043401	steroid hormone mediated signaling pathway	5/167	95/11520	0.0122612283246098	0.243903317410452	0.226576046870305	Cry2/Arntl/Sgk1/Cry1/Crebrf	5
GO:0048712	negative regulation of astrocyte differentiation	2/167	12/11520	0.0125326197293261	0.243903317410452	0.226576046870305	Nr1d1/Mycn	2
GO:0051546	keratinocyte migration	2/167	12/11520	0.0125326197293261	0.243903317410452	0.226576046870305	Map4k4/Ppard	2
GO:0061179	negative regulation of insulin secretion involved in cellular response to glucose stimulus	2/167	12/11520	0.0125326197293261	0.243903317410452	0.226576046870305	Ucp2/Pim3	2
GO:1901160	primary amino compound metabolic process	2/167	12/11520	0.0125326197293261	0.243903317410452	0.226576046870305	Atp2b2/Chka	2
GO:2001014	regulation of skeletal muscle cell differentiation	2/167	12/11520	0.0125326197293261	0.243903317410452	0.226576046870305	Arntl/Nr1d2	2
GO:0044282	small molecule catabolic process	10/167	302/11520	0.0125666881949773	0.243903317410452	0.226576046870305	Acmsd/Upp2/Tdo2/Sult1b1/Sdsl/Sult2a8/Agxt2/Csad/Ppard/Cpt1a	10
GO:0009306	protein secretion	9/167	258/11520	0.0128608509707285	0.243903317410452	0.226576046870305	Slc16a1/Lepr/Ucp2/Arntl/Nr1d1/Pim3/Prkn/Ppard/Cpt1a	9
GO:0005978	glycogen biosynthetic process	3/167	34/11520	0.0128812314591054	0.243903317410452	0.226576046870305	Ppp1r3b/Nr1d1/Ppp1r3c	3
GO:0009250	glucan biosynthetic process	3/167	34/11520	0.0128812314591054	0.243903317410452	0.226576046870305	Ppp1r3b/Nr1d1/Ppp1r3c	3
GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	3/167	34/11520	0.0128812314591054	0.243903317410452	0.226576046870305	Lepr/Prkn/Ppard	3
GO:0035592	establishment of protein localization to extracellular region	9/167	259/11520	0.0131629403806552	0.247444339673756	0.229865509411518	Slc16a1/Lepr/Ucp2/Arntl/Nr1d1/Pim3/Prkn/Ppard/Cpt1a	9
GO:1901800	positive regulation of proteasomal protein catabolic process	5/167	97/11520	0.0133288395407365	0.248773269428176	0.231100029931868	Trib3/Axin2/Rnf144a/Trib1/Prkn	5
GO:0009749	response to glucose	6/167	135/11520	0.0137381640477259	0.254594486927006	0.236507699097096	Lepr/Ucp2/Nr1d1/Pim3/Prkn/Ppard	6
GO:0120163	negative regulation of cold-induced thermogenesis	3/167	35/11520	0.0139415516325359	0.256544186026875	0.238318888544312	Arntl/Nr1d1/Arrdc3	3
GO:0071692	protein localization to extracellular region	9/167	263/11520	0.0144243714779661	0.26257887098049	0.243924860104743	Slc16a1/Lepr/Ucp2/Arntl/Nr1d1/Pim3/Prkn/Ppard/Cpt1a	9
GO:0009071	serine family amino acid catabolic process	2/167	13/11520	0.0146714562430737	0.26257887098049	0.243924860104743	Sdsl/Csad	2
GO:0042753	positive regulation of circadian rhythm	2/167	13/11520	0.0146714562430737	0.26257887098049	0.243924860104743	Arntl/Nr1d1	2
GO:2000831	regulation of steroid hormone secretion	2/167	13/11520	0.0146714562430737	0.26257887098049	0.243924860104743	Cry2/Cry1	2
GO:0044275	cellular carbohydrate catabolic process	3/167	36/11520	0.01505007517159	0.265715178536248	0.246838359499905	Ppp1r3b/G6pc/Ppp1r3c	3
GO:0090278	negative regulation of peptide hormone secretion	3/167	36/11520	0.01505007517159	0.265715178536248	0.246838359499905	Ucp2/Pim3/Prkn	3
GO:0009746	response to hexose	6/167	138/11520	0.0151715188912586	0.266061603106434	0.2471601735305	Lepr/Ucp2/Nr1d1/Pim3/Prkn/Ppard	6
GO:0006749	glutathione metabolic process	4/167	67/11520	0.0160950810375639	0.278611885435124	0.258818864307369	Nat8f6/Nat8f2/Nat8f4/G6pdx	4
GO:0034284	response to monosaccharide	6/167	140/11520	0.0161829001781286	0.278611885435124	0.258818864307369	Lepr/Ucp2/Nr1d1/Pim3/Prkn/Ppard	6
GO:0002792	negative regulation of peptide secretion	3/167	37/11520	0.0162070442350321	0.278611885435124	0.258818864307369	Ucp2/Pim3/Prkn	3
GO:0006883	cellular sodium ion homeostasis	2/167	14/11520	0.0169553043978637	0.284001348664216	0.263825451696853	Atp4a/Sgk1	2
GO:0009074	aromatic amino acid family catabolic process	2/167	14/11520	0.0169553043978637	0.284001348664216	0.263825451696853	Acmsd/Tdo2	2
GO:0043471	regulation of cellular carbohydrate catabolic process	2/167	14/11520	0.0169553043978637	0.284001348664216	0.263825451696853	Ppp1r3b/Ppp1r3c	2
